pedido_id,cliente_id,vendedor_id,data_pedido,canal,status,valor_total
518,58,24,2025-04-04,Telefone,Faturado,4225.71
519,58,24,2025-05-27,WhatsApp,Faturado,2597.03
520,58,24,2025-07-09,App,Entregue,2336.13
521,58,24,2025-09-03,App,Faturado,2112.78
522,58,24,2025-10-16,Visita,Entregue,3716.93
523,58,24,2025-12-08,Visita,Faturado,3607.93
524,58,24,2026-02-16,Visita,Faturado,3515.48
525,58,24,2026-04-23,App,Entregue,3875.29
526,58,24,2026-06-11,Visita,Entregue,7739.62
527,58,24,2026-08-06,Visita,Entregue,2434.92
528,59,38,16/02/2026,Visita,Entregue,2149.43
529,59,38,2026-06-19,Telefone,Entregue,2804.87
530,60,24,2024-09-19,Visita,Entregue,3399.88
531,60,24,2025-01-16,WhatsApp,Entregue,2087.63
532,60,24,08/04/2025,Telefone,Entregue,2324.27
533,60,24,2025-07-24,Visita,Faturado,354.55
534,60,24,2025-10-03,Visita,Faturado,2258.10
535,60,12,2026-02-12,Visita,Entregue,1322.98
536,60,12,2026-06-12,App,Entregue,1532.78
537,61,1,2024-09-03,Telefone,Entregue,5862.04
538,61,1,09/10/2024,Visita,Faturado,1082.12
539,61,1,2024-11-19,App,Faturado,3056.87
540,61,1,2025-01-15,Visita,Entregue,3526.61
541,61,1,2025-03-06,Visita,Entregue,2694.08
542,61,1,2025-04-16,Visita,Entregue,2596.45
543,61,1,2025-06-13,App,Entregue,7088.08
544,61,1,2025-07-21,Telefone,Entregue,1851.26
545,61,1,2025-09-01,Visita,Entregue,772.52
546,61,1,2025-10-28,Visita,Entregue,5779.17
547,61,1,16/01/2026,WhatsApp,Entregue,1363.84
548,61,1,2026-03-12,App,Faturado,2498.30
549,61,1,2026-05-08,WhatsApp,Faturado,4056.78
550,61,1,2026-07-02,App,Entregue,1328.38
551,62,21,2024-09-19,Visita,Faturado,1990.70
552,62,21,2024-10-22,WhatsApp,Faturado,4419.36
553,62,21,27/12/2024,Telefone,Faturado,364.44
554,62,21,2025-02-18,Telefone,Entregue,3355.25
555,62,21,2025-03-25,Visita,Entregue,2084.40
556,62,21,2025-05-19,Telefone,Faturado,403.71
557,62,21,2025-07-04,Visita,Entregue,3492.15
558,62,21,2025-08-19,Telefone,Faturado,3210.44
559,62,21,2025-09-25,Visita,Faturado,1583.92
560,62,21,2025-11-18,Telefone,Entregue,6827.64
561,62,21,2025-12-30,Visita,Entregue,1858.17
562,62,21,2026-03-04,Visita,Entregue,6855.92
563,62,21,2026-05-01,App,Entregue,498.53
564,62,21,2026-07-09,App,Faturado,2218.30
565,62,21,2026-08-26,App,Entregue,4420.80
566,63,2,2024-09-25,WhatsApp,Entregue,1601.04
567,63,2,2025-01-02,WhatsApp,Entregue,1334.04
568,63,2,2025-05-11,Visita,Entregue,1454.82
569,63,2,18/08/2025,WhatsApp,Entregue,140.16
570,63,2,2025-11-29,Telefone,Entregue,1897.57
571,63,19,2026-02-12,Visita,Cancelado,0.00
572,63,19,2026-06-09,Visita,Entregue,2344.67
573,63,19,13/08/2026,Telefone,Entregue,2143.37
574,64,9,2024-09-05,Visita,Entregue,1589.37
575,64,9,2024-11-23,App,Entregue,5476.80
576,64,9,2025-02-26,App,Entregue,527.91
577,64,10,2025-06-27,Telefone,Faturado,4778.13
578,64,10,2025-09-08,Visita,Faturado,1815.33
579,64,10,05/12/2025,Visita,Entregue,619.09
580,64,10,2026-04-13,Visita,Entregue,2695.59
581,64,10,2026-07-08,WhatsApp,Entregue,1436.57
582,65,24,2024-09-20,Visita,Entregue,217.91
583,65,24,2024-12-08,Visita,Faturado,619.28
584,65,24,2025-02-19,App,Faturado,1553.98
585,65,24,2025-06-12,WhatsApp,Faturado,522.62
586,65,24,2025-08-19,Telefone,Faturado,977.32
587,65,24,2025-11-21,Visita,Faturado,3531.13
588,65,24,2026-01-29,App,Faturado,464.69
589,65,24,2026-05-09,Telefone,Em separação,4298.20
590,65,24,2026-07-11,WhatsApp,Entregue,231.20
591,66,16,2024-09-20,WhatsApp,Entregue,745.20
592,66,16,2024-11-30,App,Entregue,4251.13
593,66,16,2025-03-17,Visita,Entregue,2159.54
594,66,16,2025-06-20,WhatsApp,Faturado,2390.42
595,66,16,2025-10-14,Visita,Em separação,459.35
596,66,16,2025-12-16,App,Entregue,809.76
597,66,16,2026-02-19,Visita,Faturado,626.72
598,66,16,2026-04-15,Visita,Entregue,1393.71
599,66,16,2026-07-21,App,Faturado,13.16
600,67,27,2025-01-31,App,Entregue,3496.95
601,67,27,2025-02-18,WhatsApp,Entregue,8104.20
602,67,27,2025-03-27,Visita,Entregue,2332.88
603,67,27,2025-04-30,Telefone,Faturado,8410.47
604,67,27,2025-06-02,Telefone,Entregue,7003.94
605,67,27,2025-06-19,App,Entregue,8461.28
606,67,27,31/07/2025,App,Faturado,5027.01
607,67,27,2025-09-05,Telefone,Entregue,7739.57
608,68,4,2026-03-31,App,Entregue,468.10
609,69,6,2024-09-09,Visita,Faturado,10910.14
610,69,6,2024-09-25,Visita,Entregue,4101.29
611,69,6,2024-11-02,WhatsApp,Em separação,8452.67
612,69,7,2024-11-25,Visita,Entregue,8744.58
613,69,7,2025-01-06,Visita,Entregue,2767.87
614,69,7,14/02/2025,Visita,Entregue,9195.05
615,69,7,2025-03-24,Telefone,Entregue,2785.36
616,69,7,09/04/2025,App,Faturado,15505.60
617,69,7,2025-05-05,App,Entregue,3805.18
618,69,7,2025-06-03,App,Entregue,8154.46
619,69,7,2025-06-26,Visita,Faturado,3539.66
620,69,7,2025-07-31,Telefone,Entregue,4922.51
621,69,7,2025-08-29,Telefone,Entregue,8059.29
622,69,7,25/09/2025,Visita,Entregue,6907.48
623,69,7,30/10/2025,Visita,Faturado,19010.52
624,69,7,2025-12-01,Visita,Entregue,4302.54
625,69,7,2025-12-25,App,Entregue,5412.30
626,69,7,12/01/2026,Telefone,Em separação,3459.82
627,69,7,2026-02-23,App,Entregue,3369.16
628,69,7,2026-04-01,Telefone,Faturado,6073.57
629,69,7,2026-05-08,Visita,Faturado,9098.69
630,69,7,2026-05-26,Visita,Entregue,2621.06
631,69,7,25/06/2026,Visita,Entregue,6667.99
632,69,7,2026-07-29,App,Entregue,3092.77
633,69,7,2026-08-21,App,Entregue,10337.32
634,70,6,2024-09-06,WhatsApp,Entregue,1200.54
635,70,6,2024-10-16,WhatsApp,Faturado,8101.69
636,70,6,2024-11-23,App,Entregue,8778.71
637,70,6,2025-01-07,Visita,Entregue,2813.09
638,70,6,13/02/2025,Telefone,Faturado,1600.21
639,70,6,01/04/2025,Visita,Faturado,7463.30
640,70,6,2025-05-07,Visita,Faturado,1980.11
641,70,6,2025-07-15,Visita,Entregue,2486.10
642,70,6,2025-09-25,Visita,Em separação,4343.28
643,70,6,2025-12-05,Telefone,Faturado,560.75
644,70,6,12/01/2026,Telefone,Entregue,1577.90
645,70,6,2026-02-20,WhatsApp,Faturado,1365.91
646,70,6,01/05/2026,WhatsApp,Em separação,4506.75
647,70,6,2026-06-09,Visita,Entregue,3471.29
648,70,6,2026-08-12,Visita,Entregue,1183.44
649,71,41,2024-09-19,WhatsApp,Entregue,1303.19
650,71,41,2025-01-29,Visita,Entregue,1379.45
651,71,41,2025-06-03,Visita,Faturado,245.16
652,71,41,2025-09-04,App,Entregue,1312.28
653,71,41,2026-01-05,App,Cancelado,0.00
654,71,41,05/05/2026,App,Entregue,763.62
655,71,41,2026-08-18,Telefone,Faturado,701.22
656,72,15,2024-09-06,App,Faturado,726.20
657,72,15,2025-01-14,Visita,Faturado,784.70
658,72,15,2025-05-06,WhatsApp,Faturado,1638.96
659,72,11,2025-09-02,App,Faturado,845.88
660,72,11,2025-11-14,Visita,Entregue,1813.52
661,72,11,2026-03-31,Visita,Faturado,2187.48
662,72,11,2026-05-29,App,Entregue,1074.39
663,73,16,10/09/2024,Visita,Entregue,6785.15
664,73,16,2024-10-08,Visita,Entregue,20403.36
665,73,16,07/11/2024,Visita,Faturado,10550.95
666,73,16,2024-12-09,Visita,Entregue,2734.13
667,73,16,2024-12-25,Visita,Faturado,3672.32
668,73,16,2025-01-13,App,Entregue,1127.64
669,73,16,2025-01-31,App,Entregue,6833.13
670,73,16,2025-03-08,Visita,Faturado,11509.86
671,73,16,2025-04-01,Telefone,Entregue,11769.70
672,73,16,2025-05-08,Telefone,Entregue,10694.81
673,73,16,2025-06-10,Visita,Faturado,20437.62
674,73,16,2025-07-08,Visita,Faturado,8493.36
675,73,16,2025-07-30,Visita,Entregue,1757.71
676,73,16,28/08/2025,Visita,Entregue,6663.64
677,73,16,03/10/2025,Visita,Faturado,12054.93
678,73,16,2025-11-04,Visita,Faturado,6763.48
679,73,16,2025-12-03,Telefone,Faturado,4010.58
680,73,16,2025-12-30,WhatsApp,Entregue,5147.75
681,73,16,2026-02-13,Visita,Em separação,1802.56
682,73,16,2026-03-09,Telefone,Faturado,4932.56
683,73,16,2026-04-13,Telefone,Entregue,14115.27
684,73,16,2026-05-12,Visita,Faturado,5798.22
685,73,16,2026-06-11,Telefone,Entregue,14353.63
686,73,16,2026-07-06,Visita,Entregue,4598.37
687,73,16,2026-07-31,Visita,Entregue,3727.46
688,73,16,2026-08-28,Visita,Entregue,9274.46
689,74,20,2024-09-18,Visita,Faturado,433.49
690,74,20,2024-12-02,Visita,Entregue,1232.05
691,74,20,2025-03-19,Visita,Entregue,1715.80
692,74,20,2025-07-04,App,Faturado,762.85
693,74,20,2025-10-24,Visita,Em separação,5915.91
694,74,20,2026-02-25,WhatsApp,Entregue,735.39
695,74,20,2026-04-29,Visita,Entregue,1082.72
696,74,20,22/07/2026,App,Entregue,2056.20
697,76,17,2024-09-17,Visita,Entregue,1521.06
698,76,17,2025-01-09,Telefone,Faturado,2399.55
699,76,17,2025-05-08,Visita,Faturado,241.92
700,76,17,19/07/2025,WhatsApp,Faturado,686.14
701,76,17,27/09/2025,Visita,Faturado,2002.22
702,76,17,2026-01-13,Visita,Entregue,1105.82
703,76,17,2026-04-24,App,Entregue,3157.11
704,76,17,2026-07-21,Telefone,Entregue,1068.85
705,77,28,06/09/2024,Visita,Entregue,2504.90
706,77,28,2024-10-25,App,Cancelado,0.00
707,77,28,2024-12-17,App,Entregue,2895.42
708,77,28,2025-02-12,WhatsApp,Cancelado,0.00
709,77,28,2025-04-09,Visita,Faturado,8294.60
710,77,28,2025-06-09,App,Entregue,6399.70
711,77,28,2025-08-20,Telefone,Entregue,1354.89
712,77,28,22/10/2025,WhatsApp,Entregue,3211.58
713,77,28,2025-12-16,Visita,Faturado,645.48
714,77,28,2026-02-06,App,Faturado,907.90
715,78,22,2024-09-10,App,Em separação,9130.51
716,78,22,2024-10-15,Telefone,Entregue,12306.38
717,78,22,2024-11-20,Telefone,Faturado,5399.93
718,78,22,2024-12-27,WhatsApp,Entregue,3623.59
719,78,22,2025-01-29,Telefone,Entregue,4157.40
720,78,22,18/02/2025,WhatsApp,Entregue,4280.89
721,78,22,2025-03-11,Visita,Entregue,13791.15
722,78,22,04/04/2025,Visita,Entregue,8698.56
723,78,22,2025-05-13,WhatsApp,Faturado,9228.43
724,78,22,2025-06-14,WhatsApp,Entregue,2508.12
725,78,22,2025-07-09,WhatsApp,Entregue,4378.30
726,78,22,2025-07-25,WhatsApp,Faturado,6702.76
727,78,22,2025-08-20,WhatsApp,Faturado,9427.88
728,78,22,2025-09-10,Telefone,Faturado,584.87
729,78,22,2025-10-06,Visita,Faturado,24803.06
730,78,22,2025-11-11,Telefone,Entregue,9113.26
731,78,22,2025-12-23,Visita,Faturado,4913.46
732,78,22,26/01/2026,Telefone,Entregue,3869.37
733,78,22,2026-03-04,WhatsApp,Entregue,6775.48
734,78,22,2026-03-24,Telefone,Entregue,6243.32
735,78,22,2026-04-24,WhatsApp,Em separação,6973.90
736,78,22,2026-06-02,Visita,Entregue,8942.70
737,78,22,2026-07-10,Visita,Faturado,6920.99
738,78,22,2026-08-14,Visita,Entregue,6535.37
739,79,9,2024-09-05,Visita,Entregue,1366.93
740,79,9,2024-12-21,App,Entregue,203.66
741,79,9,2025-02-14,App,Em separação,3638.84
742,79,9,2025-04-17,Visita,Entregue,1718.03
743,79,9,2025-08-08,WhatsApp,Entregue,734.43
744,79,9,2025-12-20,App,Faturado,566.71
745,79,9,24/04/2026,App,Cancelado,0.00
746,79,9,20/07/2026,WhatsApp,Entregue,842.92
747,80,20,2024-09-21,Visita,Faturado,2417.44
748,80,20,2024-12-12,App,Entregue,1232.95
749,80,20,2025-02-24,WhatsApp,Cancelado,0.00
750,80,20,2025-04-25,Visita,Faturado,4327.39
751,80,20,22/07/2025,App,Entregue,1381.80
752,80,20,2025-11-19,Visita,Em separação,1640.70
753,80,20,2026-02-25,Visita,Faturado,1126.10
754,80,20,22/06/2026,Telefone,Faturado,634.39
755,81,12,2024-09-04,WhatsApp,Entregue,6654.30
756,81,12,09/10/2024,WhatsApp,Entregue,6945.37
757,81,12,2024-11-13,App,Em separação,10430.59
758,81,12,2024-12-05,App,Faturado,8614.58
759,81,12,2025-01-02,App,Entregue,2163.36
760,81,12,2025-02-06,App,Entregue,4373.80
761,81,12,2025-03-11,Visita,Entregue,4010.39
762,81,12,2025-04-10,Telefone,Entregue,17041.99
763,81,12,2025-05-12,Visita,Faturado,11439.88
764,81,12,2025-06-03,Visita,Entregue,11899.40
765,81,12,2025-07-09,Visita,Entregue,3872.22
766,81,12,2025-08-05,App,Faturado,7315.37
767,81,12,2025-08-27,App,Faturado,5616.79
768,81,12,23/09/2025,Telefone,Faturado,10794.82
769,81,12,2025-10-22,Telefone,Entregue,25308.04
770,81,12,2025-11-19,App,Faturado,6319.92
771,81,15,18/12/2025,Visita,Entregue,5114.20
772,81,15,2026-01-29,Telefone,Entregue,6824.10
773,81,15,2026-02-23,Visita,Faturado,13214.73
774,81,15,27/03/2026,Visita,Faturado,5663.17
775,81,15,28/04/2026,App,Entregue,3996.30
776,81,15,2026-05-20,WhatsApp,Faturado,10997.31
777,81,15,2026-06-22,Visita,Faturado,18385.11
778,81,15,09/07/2026,App,Entregue,6042.91
779,81,15,2026-07-27,Visita,Em separação,3713.27
780,81,15,2026-08-20,Visita,Entregue,4873.72
781,82,33,2024-09-19,App,Entregue,3137.20
782,82,33,2024-11-27,App,Entregue,2661.01
783,82,33,2025-03-04,WhatsApp,Entregue,486.61
784,82,33,2025-07-01,WhatsApp,Faturado,125.87
785,82,38,2025-10-17,Telefone,Entregue,1440.78
786,82,38,2026-01-27,Visita,Entregue,1255.36
787,82,38,2026-04-17,App,Faturado,10900.68
788,82,38,2026-06-22,App,Entregue,2769.21
789,83,25,2024-09-19,App,Faturado,726.16
790,83,25,25/11/2024,Telefone,Faturado,1861.06
791,83,25,2025-03-21,WhatsApp,Faturado,1766.31
792,83,25,2025-07-24,Visita,Faturado,3490.26
793,83,25,18/10/2025,Telefone,Entregue,5371.86
794,83,25,2026-02-23,Telefone,Faturado,417.98
795,83,25,2026-05-22,App,Entregue,128.98
796,83,25,2026-08-04,App,Entregue,2858.52
797,84,11,2024-09-12,Telefone,Faturado,3380.94
798,84,11,2024-11-05,Visita,Entregue,8211.43
799,84,11,17/01/2025,App,Faturado,1038.81
800,84,11,2025-03-13,Visita,Entregue,2062.55
801,84,11,2025-05-07,App,Entregue,3818.26
802,84,11,2025-06-27,Visita,Entregue,3668.67
803,84,11,2025-08-04,Telefone,Entregue,7390.27
804,84,11,2025-09-29,Visita,Entregue,2554.57
805,84,11,11/11/2025,Visita,Faturado,2550.90
806,84,11,18/12/2025,Visita,Faturado,2246.69
807,84,11,2026-01-28,App,Entregue,1188.54
808,85,15,2024-09-09,App,Entregue,815.16
809,85,15,2024-12-02,Visita,Faturado,934.54
810,85,15,2025-02-18,Telefone,Faturado,3289.57
811,85,15,2025-05-26,Visita,Faturado,1336.34
812,85,15,2025-09-12,Visita,Entregue,1392.35
813,85,15,2025-12-12,Visita,Entregue,1446.70
814,86,41,2024-09-19,Visita,Entregue,545.00
815,86,41,2024-11-27,App,Faturado,999.98
816,86,41,2025-01-31,WhatsApp,Faturado,1119.62
817,87,18,2024-09-10,Visita,Entregue,5975.55
818,87,18,2024-10-02,App,Entregue,13164.89
819,88,35,2024-09-05,App,Entregue,4671.35
820,88,35,2024-11-05,Visita,Cancelado,0.00
821,88,35,2024-12-17,Visita,Entregue,1080.83
822,88,35,2025-03-13,WhatsApp,Entregue,5646.69
823,88,35,2025-04-28,Visita,Entregue,9437.69
824,88,35,2025-06-24,Visita,Entregue,6138.25
825,88,35,2025-08-11,Visita,Entregue,421.02
826,88,35,2025-10-02,Visita,Faturado,4244.07
827,88,35,03/11/2025,WhatsApp,Entregue,7742.05
828,88,35,2025-12-27,Visita,Entregue,3120.43
829,88,35,2026-03-03,App,Faturado,1604.67
830,88,35,2026-04-06,Visita,Faturado,2252.66
831,88,35,2026-05-21,Telefone,Entregue,5180.14
832,88,35,2026-07-01,WhatsApp,Faturado,1619.97
833,89,14,2024-11-15,Visita,Cancelado,0.00
834,89,14,2025-01-28,Telefone,Entregue,1618.61
835,89,14,2025-04-03,Telefone,Faturado,4610.49
836,89,14,2025-05-09,Visita,Faturado,2953.73
837,89,14,15/07/2025,App,Faturado,958.39
838,89,14,2025-09-12,Visita,Faturado,2990.22
839,89,14,2025-11-19,App,Entregue,1220.17
840,89,14,2026-01-05,WhatsApp,Entregue,1276.59
841,89,14,2026-02-09,Telefone,Cancelado,0.00
842,89,14,2026-03-31,Telefone,Em separação,2495.76
843,89,14,2026-05-30,Visita,Entregue,1731.43
844,89,14,2026-08-06,Visita,Entregue,2651.33
845,90,4,10/02/2025,Visita,Entregue,691.72
846,90,4,2025-06-02,Visita,Faturado,790.32
847,90,4,2025-09-03,Visita,Faturado,1607.27
848,90,4,2025-11-19,App,Entregue,1683.29
849,90,4,2026-03-06,App,Faturado,3537.37
850,90,4,2026-06-06,Visita,Faturado,1498.52
851,91,38,30/04/2025,Visita,Faturado,16509.07
852,91,38,2025-05-23,App,Entregue,11160.32
853,91,38,2025-06-25,Visita,Cancelado,0.00
854,91,38,2025-07-31,App,Entregue,6448.20
855,91,38,2025-09-03,Visita,Entregue,7415.84
856,91,38,2025-09-24,Visita,Entregue,8311.59
857,91,38,2025-10-29,App,Entregue,7230.73
858,91,38,2025-12-02,App,Entregue,1287.69
859,91,38,2025-12-30,WhatsApp,Entregue,2991.33
860,91,38,2026-02-02,Telefone,Em separação,6539.66
861,91,38,2026-03-05,App,Faturado,4842.80
862,91,38,30/03/2026,WhatsApp,Entregue,6097.30
863,91,38,2026-04-21,Visita,Entregue,24993.34
864,91,38,2026-05-25,Visita,Faturado,12260.11
865,91,38,2026-06-14,App,Entregue,10167.31
866,91,38,2026-07-21,Visita,Entregue,10001.99
867,91,38,2026-08-12,Telefone,Entregue,3376.72
868,92,4,2024-09-29,App,Entregue,2171.31
869,92,4,2024-11-29,Telefone,Cancelado,0.00
870,92,4,2025-01-30,App,Entregue,4934.45
871,92,4,2025-03-06,Visita,Faturado,4589.08
872,92,4,2025-04-22,Visita,Entregue,5999.21
873,92,4,04/06/2025,WhatsApp,Entregue,1956.79
874,92,4,2025-08-05,Telefone,Entregue,3267.81
875,92,4,2025-10-13,App,Entregue,5900.19
876,92,4,2025-12-12,Visita,Em separação,3171.00
877,92,4,2026-02-17,WhatsApp,Faturado,1839.10
878,92,4,2026-04-15,Visita,Faturado,864.88
879,92,4,2026-06-17,App,Entregue,5734.71
880,92,4,2026-08-21,Visita,Entregue,1427.41
881,93,38,2024-09-02,App,Entregue,1697.24
882,93,38,2024-10-31,Telefone,Entregue,5493.62
883,93,1,2025-03-11,Visita,Entregue,2200.33
884,93,1,2025-05-08,WhatsApp,Faturado,1546.94
885,93,1,2025-08-01,Visita,Faturado,791.43
886,93,1,2025-10-30,Visita,Entregue,1604.02
887,94,23,2024-09-06,Visita,Cancelado,0.00
888,94,23,14/12/2024,Telefone,Entregue,1793.51
889,94,23,2025-02-10,Telefone,Entregue,385.74
890,94,23,2025-06-12,Visita,Entregue,878.15
891,94,23,2025-08-22,Telefone,Faturado,4761.14
892,94,23,2025-11-12,WhatsApp,Entregue,4885.90
893,94,23,2026-01-19,Visita,Entregue,125.07
894,94,23,2026-03-24,Visita,Entregue,2312.33
895,94,23,2026-05-29,Telefone,Entregue,2670.96
896,95,23,2024-11-22,Telefone,Entregue,6978.33
897,97,5,2024-09-18,Telefone,Faturado,2777.22
898,97,5,2024-10-21,Visita,Entregue,3778.10
899,97,5,01/01/2025,Visita,Entregue,910.02
900,97,5,11/03/2025,Visita,Cancelado,0.00
901,97,5,2025-05-08,Visita,Faturado,1130.49
902,97,5,2025-06-24,App,Entregue,1690.11
903,97,5,2025-08-01,App,Faturado,840.28
904,97,5,2025-10-08,App,Faturado,2337.19
905,97,5,2025-11-27,App,Faturado,1618.88
906,97,5,2026-01-02,Visita,Em separação,1787.25
907,97,5,2026-03-09,App,Faturado,3817.49
908,97,5,2026-04-30,WhatsApp,Entregue,3776.75
909,97,5,2026-06-18,Visita,Entregue,2297.17
910,97,5,2026-08-24,Visita,Faturado,2890.52
911,98,24,2024-09-17,Visita,Entregue,335.12
912,98,24,2025-01-17,App,Faturado,791.92
913,98,24,2025-04-05,WhatsApp,Entregue,2497.88
914,98,24,2025-06-23,Visita,Entregue,2390.69
915,98,24,2025-08-18,App,Entregue,232.37
916,98,37,2025-11-17,App,Entregue,615.94
917,98,37,2026-02-04,Telefone,Faturado,3406.16
918,98,37,2026-05-25,Visita,Faturado,6434.07
919,98,37,2026-08-07,Visita,Entregue,2722.14
920,100,5,2024-09-20,App,Faturado,366.20
921,100,5,2024-12-30,Visita,Faturado,538.13
922,100,5,2025-03-03,Visita,Faturado,1288.76
923,100,5,04/06/2025,App,Faturado,367.73
924,100,5,2025-09-15,Visita,Entregue,1123.70
925,100,5,2025-11-10,Telefone,Entregue,3239.55
926,100,5,2026-01-06,App,Cancelado,0.00
927,100,5,2026-05-01,App,Entregue,1695.32
928,100,5,2026-06-26,Telefone,Em separação,1783.61
929,101,42,2024-09-16,Telefone,Faturado,1331.24
930,101,42,2025-01-16,App,Em separação,1627.29
931,101,42,2025-05-13,App,Entregue,938.50
932,101,42,2025-07-14,Visita,Faturado,2758.17
933,101,42,2025-11-11,Telefone,Em separação,1021.53
934,101,42,2026-03-07,WhatsApp,Entregue,1800.18
935,101,42,2026-05-25,Visita,Faturado,2557.54
936,101,42,2026-08-04,Telefone,Faturado,586.52
937,102,41,2024-09-18,WhatsApp,Entregue,2998.61
938,102,41,2024-11-04,WhatsApp,Entregue,5674.65
939,102,41,2024-12-25,Visita,Faturado,469.46
940,102,41,21/02/2025,Visita,Faturado,2772.35
941,102,41,2025-04-25,App,Entregue,6396.17
942,102,41,2025-05-28,App,Entregue,1889.99
943,102,41,2025-07-14,App,Cancelado,0.00
944,102,41,2025-09-17,Telefone,Faturado,3569.47
945,102,41,2025-10-20,Visita,Entregue,3205.14
946,102,41,2025-12-09,Visita,Faturado,1344.48
947,102,41,2026-01-14,Visita,Faturado,1451.04
948,102,41,2026-02-27,Visita,Faturado,2938.68
949,102,41,2026-04-28,Telefone,Entregue,2104.76
950,102,41,2026-07-08,Telefone,Faturado,3332.40
951,102,41,2026-08-17,App,Entregue,5170.16
952,103,4,2024-09-21,WhatsApp,Entregue,1533.01
953,103,4,2024-12-24,Visita,Entregue,745.98
954,103,4,2025-05-01,App,Entregue,2468.28
955,103,4,2025-07-21,Telefone,Entregue,2893.92
956,103,4,21/10/2025,Visita,Faturado,1166.56
957,103,4,2025-12-31,App,Entregue,580.60
958,103,4,2026-04-27,App,Cancelado,0.00
959,103,4,2026-08-17,App,Entregue,2372.47
960,104,11,2024-09-30,Visita,Entregue,5598.19
961,104,11,2024-11-06,App,Entregue,15212.43
962,104,11,2024-12-20,Visita,Entregue,5666.93
963,104,11,2025-02-04,App,Entregue,1617.45
964,104,11,2025-03-08,Visita,Entregue,3602.72
965,104,11,07/04/2025,App,Faturado,13717.99
966,104,11,12/05/2025,WhatsApp,Entregue,11720.65
967,104,11,02/06/2025,Visita,Entregue,6507.57
968,104,11,2025-07-12,Telefone,Faturado,7324.00
969,104,11,2025-08-06,WhatsApp,Faturado,6671.56
970,104,11,2025-09-11,Telefone,Faturado,6196.76
971,104,11,2025-10-01,Visita,Entregue,7526.43
972,104,11,2025-10-29,Visita,Faturado,3876.37
973,104,11,2025-11-30,Visita,Entregue,5422.98
974,104,11,2026-01-01,Visita,Entregue,1692.91
975,104,11,2026-01-21,Visita,Faturado,2625.39
976,104,11,26/02/2026,WhatsApp,Faturado,5763.24
977,104,11,2026-03-23,App,Entregue,9647.81
978,104,11,2026-04-23,App,Entregue,8820.06
979,104,11,2026-05-20,Telefone,Faturado,4986.98
980,104,11,2026-06-05,WhatsApp,Entregue,7389.91
981,104,11,2026-07-02,Visita,Entregue,6490.55
982,104,11,2026-07-20,Telefone,Entregue,6916.50
983,104,11,2026-08-21,App,Faturado,1967.07
984,105,42,2024-09-19,Visita,Entregue,3732.36
985,105,42,2024-11-13,Telefone,Cancelado,0.00
986,105,42,15/01/2025,Visita,Cancelado,0.00
987,105,42,2025-03-05,WhatsApp,Entregue,6805.47
