item_id,pedido_id,sku,quantidade,preco_praticado,desconto_pct,valor_bruto
576,80,SKU00274,6,117.66,8.00,705.96
577,80,SKU00043,2,358.57,3.00,717.14
578,80,SKU00118,3,77.60,5.00,232.80
579,80,SKU00130,6,141.70,12.00,850.20
580,81,SKU00091,1,201.62,5.00,201.62
581,81,SKU00085,2,127.77,5.00,255.54
582,81,SKU00218,1,55.67,0.00,55.67
583,81,SKU00110,1,123.37,5.00,123.37
584,81,SKU00249,2,105.39,0.00,210.78
585,81,SKU00065,3,145.50,0.00,436.50
586,81,SKU00115,1,57.67,0.00,57.67
587,81,SKU00064,1,169.65,5.00,169.65
588,81,SKU00178,1,158.35,8.00,158.35
589,82,SKU00028,1,101.37,5.00,101.37
590,82,SKU00114,2,163.87,0.00,327.74
591,82,SKU00241,1,28.02,0.00,28.02
592,82,SKU00005,2,394.02,3.00,788.04
593,82,SKU00128,1,183.67,12.00,183.67
594,82,SKU00083,1,43.85,5.00,43.85
595,82,SKU00269,2,56.32,0.00,112.64
596,82,SKU00064,1,178.58,0.00,178.58
597,82,SKU00065,1,138.23,5.00,138.23
598,83,SKU00119,1,90.78,5.00,90.78
599,83,SKU00086,3,228.70,5.00,686.10
600,83,SKU00030,7,134.71,0.00,942.97
601,83,SKU00001,4,199.14,0.00,796.56
602,84,SKU00220,1,53.96,18.00,53.96
603,84,SKU00128,1,183.67,12.00,183.67
604,84,SKU00209,1,58.27,0.00,58.27
605,84,SKU00216,1,31.58,0.00,31.58
606,85,SKU00104,3,52.69,0.00,158.07
607,85,SKU00209,1,53.61,8.00,53.61
608,85,SKU00143,3,86.24,0.00,258.72
609,85,SKU00090,3,57.75,3.00,173.25
610,85,SKU00154,5,42.62,3.00,213.10
611,85,SKU00096,1,98.53,3.00,98.53
612,85,SKU00184,4,242.02,0.00,968.08
613,85,SKU00255,8,160.17,0.00,1281.36
614,85,SKU00207,3,84.01,0.00,252.03
615,85,SKU00187,4,133.07,12.00,532.28
616,86,SKU00007,1,359.20,12.00,359.20
617,86,SKU00239,2,14.56,5.00,29.12
618,86,SKU00251,6,55.89,0.00,335.34
619,86,SKU00148,1,83.73,0.00,83.73
620,87,SKU00137,3,86.79,0.00,260.37
621,87,SKU00075,2,255.40,0.00,510.80
622,87,SKU00171,1,90.47,5.00,90.47
623,87,SKU00265,5,59.57,8.00,297.85
624,87,SKU00125,3,81.07,3.00,243.21
625,87,SKU00223,3,59.35,0.00,178.05
626,87,SKU00197,7,179.66,12.00,1257.62
627,88,SKU00203,3,301.32,0.00,903.96
628,88,SKU00161,6,57.48,5.00,344.88
629,88,SKU00018,3,254.59,0.00,763.77
630,88,SKU00208,4,79.82,0.00,319.28
631,88,SKU00244,3,39.18,3.00,117.54
632,88,SKU00023,1,116.30,0.00,116.30
633,88,SKU00096,4,101.58,0.00,406.32
634,88,SKU00030,1,123.93,8.00,123.93
635,88,SKU00033,2,259.43,0.00,518.86
636,89,SKU00136,3,88.41,3.00,265.23
637,89,SKU00287,6,35.41,0.00,212.46
638,89,SKU00190,2,653.76,0.00,1307.52
639,89,SKU00240,9,14.18,12.00,127.62
640,89,SKU00026,2,288.72,8.00,577.44
641,89,SKU00282,2,22.40,3.00,44.80
642,89,SKU00108,2,139.69,0.00,279.38
643,89,SKU00229,2,44.32,0.00,88.64
644,89,SKU00197,6,204.16,0.00,1224.96
645,90,SKU00208,1,73.43,8.00,73.43
646,90,SKU00011,1,233.61,3.00,233.61
647,90,SKU00110,7,129.86,0.00,909.02
648,90,SKU00183,1,572.68,0.00,572.68
649,90,SKU00159,2,68.55,0.00,137.10
650,90,SKU00147,2,88.72,0.00,177.44
651,90,SKU00074,1,178.95,0.00,178.95
652,91,SKU00087,4,52.88,0.00,211.52
653,91,SKU00275,1,70.57,3.00,70.57
654,91,SKU00046,2,262.54,8.00,525.08
655,91,SKU00252,3,88.41,12.00,265.23
656,91,SKU00110,1,129.86,0.00,129.86
657,91,SKU00225,3,80.02,5.00,240.06
658,91,SKU00094,1,119.74,8.00,119.74
659,92,SKU00125,1,68.54,18.00,68.54
660,92,SKU00166,3,78.04,0.00,234.12
661,92,SKU00237,6,52.90,12.00,317.40
662,92,SKU00103,3,50.21,0.00,150.63
663,92,SKU00212,3,81.07,5.00,243.21
664,93,SKU00124,1,183.76,0.00,183.76
665,93,SKU00099,1,130.14,0.00,130.14
666,93,SKU00149,2,82.70,0.00,165.40
667,93,SKU00062,1,174.62,0.00,174.62
668,93,SKU00057,1,94.52,0.00,94.52
669,94,SKU00038,4,321.68,0.00,1286.72
670,94,SKU00278,2,32.47,18.00,64.94
671,94,SKU00161,6,53.25,12.00,319.50
672,94,SKU00177,2,336.14,5.00,672.28
673,94,SKU00030,3,127.97,5.00,383.91
674,95,SKU00159,3,60.32,12.00,180.96
675,95,SKU00064,2,178.58,0.00,357.16
676,95,SKU00058,-6,182.56,18.00,-1095.36
677,95,SKU00250,2,56.69,18.00,113.38
678,95,SKU00088,2,69.48,12.00,138.96
679,95,SKU00004,2,281.08,8.00,562.16
680,95,SKU00173,5,43.85,0.00,219.25
681,95,SKU00161,-2,58.69,3.00,-117.38
682,95,SKU00218,9,54.00,3.00,486.00
683,95,SKU00127,6,77.20,5.00,463.20
684,96,SKU00138,1,132.69,3.00,132.69
685,96,SKU00013,2,173.55,3.00,347.10
686,96,SKU00195,1,337.34,8.00,337.34
687,96,SKU00172,2,30.27,18.00,60.54
688,96,SKU00232,1,49.40,0.00,49.40
689,96,SKU00233,2,44.16,5.00,88.32
690,96,SKU00251,2,55.89,0.00,111.78
691,97,SKU00081,1,105.39,0.00,105.39
692,97,SKU00195,1,366.67,0.00,366.67
693,97,SKU00078,2,63.75,3.00,127.50
694,97,SKU00245,6,31.14,0.00,186.84
695,97,SKU00206,1,50.93,12.00,50.93
696,97,SKU00079,1,50.29,0.00,50.29
697,98,SKU00112,9,40.82,8.00,367.38
698,98,SKU00154,9,43.94,0.00,395.46
699,98,SKU00284,4,49.08,5.00,196.32
700,98,SKU00008,4,288.17,5.00,1152.68
701,99,SKU00024,3,388.81,5.00,1166.43
702,99,SKU00171,3,90.47,5.00,271.41
703,99,SKU00288,2,46.12,12.00,92.24
704,99,SKU00214,3,69.52,0.00,208.56
705,100,SKU00057,1,77.51,18.00,77.51
706,100,SKU00132,1,74.72,3.00,74.72
707,100,SKU00120,2,82.25,0.00,164.50
708,100,SKU00127,2,77.20,5.00,154.40
709,100,SKU00274,1,117.66,8.00,117.66
710,100,SKU00112,1,40.82,8.00,40.82
711,100,SKU00231,3,41.53,0.00,124.59
712,101,SKU00162,1,45.75,3.00,45.75
713,101,SKU00047,1,168.85,12.00,168.85
714,102,SKU00064,1,173.22,3.00,173.22
715,102,SKU00129,10,72.00,18.00,720.00
716,102,SKU00221,4,63.34,0.00,253.36
717,103,SKU00099,2,114.52,12.00,229.04
718,103,SKU00258,1,134.63,0.00,134.63
719,104,SKU00277,1,88.23,5.00,88.23
720,104,SKU00250,6,65.67,5.00,394.02
721,104,SKU00166,4,68.68,12.00,274.72
722,104,SKU00120,9,82.25,0.00,740.25
723,104,SKU00032,3,380.70,0.00,1142.10
724,105,SKU00038,8,283.08,12.00,2264.64
725,105,SKU00127,3,81.26,0.00,243.78
726,106,SKU00134,2,84.18,5.00,168.36
727,106,SKU00222,1,46.05,5.00,46.05
728,106,SKU00191,4,398.86,8.00,1595.44
729,106,SKU00193,8,687.06,0.00,5496.48
730,106,SKU00244,3,40.39,0.00,121.17
731,107,SKU00022,8,297.06,0.00,2376.48
732,107,SKU00292,4,48.04,3.00,192.16
733,107,SKU00090,3,56.56,5.00,169.68
734,107,SKU00096,3,98.53,3.00,295.59
735,107,SKU00266,1,115.92,5.00,115.92
736,108,SKU00124,4,183.76,0.00,735.04
737,108,SKU00209,2,56.52,3.00,113.04
738,108,SKU00137,2,86.79,0.00,173.58
739,108,SKU00041,2,364.12,0.00,728.24
740,108,SKU00123,4,76.67,12.00,306.68
741,108,SKU00177,1,325.52,8.00,325.52
742,109,SKU00052,3,362.30,0.00,1086.90
743,109,SKU00243,5,53.55,0.00,267.75
744,109,SKU00065,4,141.14,3.00,564.56
745,109,SKU00089,10,61.01,12.00,610.10
746,109,SKU00131,4,104.15,0.00,416.60
747,110,SKU00215,2,31.49,3.00,62.98
748,110,SKU00061,2,67.42,0.00,134.84
749,110,SKU00163,2,36.65,0.00,73.30
750,111,SKU00141,4,107.45,0.00,429.80
751,111,SKU00099,2,123.63,5.00,247.26
752,112,SKU00291,1,35.53,5.00,35.53
753,112,SKU00246,4,46.42,0.00,185.68
754,112,SKU00033,4,259.43,0.00,1037.72
755,112,SKU00020,1,102.40,0.00,102.40
756,112,SKU00182,2,297.71,5.00,595.42
757,112,SKU00266,1,122.02,0.00,122.02
758,113,SKU00228,5,24.33,0.00,121.65
759,113,SKU00121,2,53.54,0.00,107.08
760,113,SKU00063,1,121.82,0.00,121.82
761,113,SKU00079,2,50.29,0.00,100.58
762,113,SKU00277,5,81.73,12.00,408.65
763,113,SKU00281,1,19.51,0.00,19.51
764,114,SKU00155,2,93.75,0.00,187.50
765,114,SKU00127,1,81.26,0.00,81.26
766,114,SKU00069,5,66.52,3.00,332.60
767,114,SKU00171,2,95.23,0.00,190.46
768,114,SKU00116,2,147.90,5.00,295.80
769,115,SKU00167,2,71.17,0.00,142.34
770,115,SKU00109,3,151.39,0.00,454.17
771,115,SKU00009,5,199.59,0.00,997.95
772,115,SKU00161,6,60.51,0.00,363.06
773,116,SKU00002,2,327.23,3.00,654.46
774,116,SKU00280,9,45.88,0.00,412.92
775,116,SKU00089,1,65.86,5.00,65.86
776,116,SKU00101,2,59.84,3.00,119.68
777,117,SKU00223,1,59.35,0.00,59.35
778,117,SKU00008,4,303.34,0.00,1213.36
779,117,SKU00214,2,63.96,8.00,127.92
780,117,SKU00182,2,256.97,18.00,513.94
781,117,SKU00226,3,44.66,0.00,133.98
782,117,SKU00075,4,255.40,0.00,1021.60
783,118,SKU00070,2,123.42,18.00,246.84
784,118,SKU00217,2,45.09,0.00,90.18
785,118,SKU00083,7,44.78,3.00,313.46
786,118,SKU00014,3,138.17,0.00,414.51
787,118,SKU00122,1,87.73,5.00,87.73
788,119,SKU00030,2,134.71,0.00,269.42
789,119,SKU00088,1,72.64,8.00,72.64
790,119,SKU00166,3,71.80,8.00,215.40
791,119,SKU00184,8,242.02,0.00,1936.16
792,119,SKU00016,2,393.67,0.00,787.34
793,119,SKU00253,1,118.73,3.00,118.73
794,120,SKU00213,4,54.02,3.00,216.08
795,120,SKU00094,1,126.25,3.00,126.25
796,120,SKU00060,3,203.29,0.00,609.87
797,120,SKU00121,5,53.54,0.00,267.70
798,121,SKU00046,4,271.10,5.00,1084.40
799,121,SKU00292,3,45.57,8.00,136.71
800,121,SKU00277,3,90.08,3.00,270.24
801,122,SKU00237,2,60.11,0.00,120.22
802,122,SKU00264,1,134.22,3.00,134.22
803,122,SKU00223,1,59.35,0.00,59.35
804,122,SKU00014,6,127.12,8.00,762.72
805,122,SKU00007,1,359.20,12.00,359.20
806,123,SKU00137,6,84.19,3.00,505.14
807,123,SKU00010,1,172.64,0.00,172.64
808,124,SKU00264,3,138.37,0.00,415.11
809,124,SKU00027,2,272.93,0.00,545.86
810,124,SKU00104,4,52.69,0.00,210.76
811,124,SKU00150,2,84.79,5.00,169.58
812,124,SKU00154,3,36.03,18.00,108.09
813,125,SKU00087,9,52.88,0.00,475.92
814,125,SKU00028,1,93.90,12.00,93.90
815,125,SKU00128,1,208.72,0.00,208.72
816,126,SKU00252,1,97.46,3.00,97.46
817,126,SKU00080,3,88.64,8.00,265.92
818,126,SKU00246,7,46.42,0.00,324.94
819,127,SKU00238,2,51.05,0.00,102.10
820,127,SKU00144,3,52.62,8.00,157.86
821,127,SKU00164,1,63.18,0.00,63.18
822,127,SKU00269,3,56.32,0.00,168.96
823,127,SKU00022,1,273.30,8.00,273.30
824,127,SKU00240,3,14.18,12.00,42.54
825,127,SKU00176,2,249.61,0.00,499.22
826,127,SKU00220,3,63.83,3.00,191.49
827,127,SKU00187,2,151.22,0.00,302.44
828,127,SKU00149,4,80.22,3.00,320.88
829,128,SKU00281,12,19.51,0.00,234.12
830,128,SKU00118,6,81.68,0.00,490.08
831,128,SKU00201,5,212.78,0.00,1063.90
832,128,SKU00244,2,39.18,3.00,78.36
833,128,SKU00285,5,30.90,8.00,154.50
834,128,SKU00039,2,143.12,5.00,286.24
835,128,SKU00171,3,87.61,8.00,262.83
836,128,SKU00196,3,268.13,0.00,804.39
837,129,SKU00003,1,280.28,12.00,280.28
838,129,SKU00086,3,240.74,0.00,722.22
839,129,SKU00217,1,45.09,0.00,45.09
840,129,SKU00214,1,66.04,5.00,66.04
841,129,SKU00083,4,46.16,0.00,184.64
842,129,SKU00292,1,49.53,0.00,49.53
843,129,SKU00011,1,228.79,5.00,228.79
844,130,SKU00282,1,21.24,8.00,21.24
845,130,SKU00106,1,32.62,3.00,32.62
846,130,SKU00145,4,50.91,18.00,203.64
847,130,SKU00148,2,77.03,8.00,154.06
848,130,SKU00109,3,139.28,8.00,417.84
849,130,SKU00291,4,37.40,0.00,149.60
850,130,SKU00028,1,106.70,0.00,106.70
851,131,SKU00110,1,129.86,0.00,129.86
852,131,SKU00269,1,54.63,3.00,54.63
853,131,SKU00054,2,170.81,0.00,341.62
854,131,SKU00246,2,46.42,0.00,92.84
855,131,SKU00225,1,84.23,0.00,84.23
856,131,SKU00169,4,50.61,0.00,202.44
857,132,SKU00014,10,131.26,5.00,1312.60
858,132,SKU00284,4,42.36,18.00,169.44
859,132,SKU00212,10,85.34,0.00,853.40
860,132,SKU00239,5,15.33,0.00,76.65
861,132,SKU00091,1,195.25,8.00,195.25
862,132,SKU00200,10,285.97,0.00,2859.70
863,132,SKU00016,3,373.99,5.00,1121.97
864,132,SKU00203,5,301.32,0.00,1506.60
865,132,SKU00285,1,30.90,8.00,30.90
866,133,SKU00276,2,163.94,0.00,327.88
867,133,SKU00148,3,83.73,0.00,251.19
868,133,SKU00015,3,152.98,0.00,458.94
869,133,SKU00067,1,144.55,3.00,144.55
870,133,SKU00265,2,61.51,5.00,123.02
871,133,SKU00032,5,361.66,5.00,1808.30
872,133,SKU00278,2,39.60,0.00,79.20
873,133,SKU00236,2,44.36,3.00,88.72
874,134,SKU00079,1,46.27,8.00,46.27
875,134,SKU00143,2,79.34,8.00,158.68
876,134,SKU00193,3,687.06,0.00,2061.18
877,134,SKU00203,4,301.32,0.00,1205.28
878,134,SKU00272,3,67.70,0.00,203.10
879,135,SKU00206,10,57.88,0.00,578.80
880,135,SKU00104,4,48.47,8.00,193.88
881,135,SKU00087,8,51.29,3.00,410.32
882,135,SKU00110,3,114.28,12.00,342.84
883,135,SKU00201,1,212.78,0.00,212.78
884,135,SKU00219,5,32.04,0.00,160.20
885,135,SKU00207,5,84.01,0.00,420.05
886,135,SKU00200,-3,251.65,12.00,-754.95
887,135,SKU00048,5,119.91,0.00,599.55
888,135,SKU00183,3,572.68,0.00,1718.04
889,136,SKU00148,2,83.73,0.00,167.46
890,136,SKU00292,1,49.53,0.00,49.53
891,136,SKU00176,1,249.61,0.00,249.61
892,136,SKU00261,3,140.01,0.00,420.03
893,137,SKU00128,3,202.46,3.00,607.38
894,137,SKU00032,1,335.02,12.00,335.02
895,137,SKU00088,4,76.59,3.00,306.36
896,137,SKU00195,1,355.67,3.00,355.67
897,137,SKU00151,1,55.59,0.00,55.59
898,137,SKU00246,1,44.10,5.00,44.10
899,138,SKU00128,1,208.72,0.00,208.72
900,138,SKU00212,2,85.34,0.00,170.68
901,138,SKU00277,3,88.23,5.00,264.69
902,138,SKU00060,2,203.29,0.00,406.58
903,138,SKU00094,4,130.15,0.00,520.60
904,139,SKU00271,1,121.87,3.00,121.87
905,139,SKU00007,4,408.18,0.00,1632.72
906,139,SKU00130,8,161.02,0.00,1288.16
907,139,SKU00070,3,142.98,5.00,428.94
908,139,SKU00189,1,554.76,0.00,554.76
909,139,SKU00117,3,70.83,3.00,212.49
910,139,SKU00284,1,49.08,5.00,49.08
911,140,SKU00286,1,32.54,12.00,32.54
912,140,SKU00013,3,173.55,3.00,520.65
913,140,SKU00131,2,104.15,0.00,208.30
914,140,SKU00015,2,152.98,0.00,305.96
915,141,SKU00194,1,351.78,12.00,351.78
916,141,SKU00131,4,104.15,0.00,416.60
917,141,SKU00093,6,113.56,5.00,681.36
918,141,SKU00068,1,166.03,0.00,166.03
919,141,SKU00064,1,169.65,5.00,169.65
920,142,SKU00281,5,18.92,3.00,94.60
921,142,SKU00277,1,92.87,0.00,92.87
922,142,SKU00228,8,23.60,3.00,188.80
923,142,SKU00011,10,221.56,8.00,2215.60
924,142,SKU00256,1,57.57,18.00,57.57
925,142,SKU00031,5,255.23,3.00,1276.15
926,142,SKU00118,3,81.68,0.00,245.04
927,142,SKU00213,3,54.02,3.00,162.06
928,142,SKU00155,3,93.75,0.00,281.25
929,143,SKU00118,2,79.23,3.00,158.46
930,143,SKU00292,1,45.57,8.00,45.57
931,143,SKU00231,5,39.45,5.00,197.25
932,143,SKU00022,1,297.06,0.00,297.06
933,143,SKU00169,1,50.61,0.00,50.61
934,143,SKU00010,2,167.46,3.00,334.92
935,143,SKU00179,1,252.97,0.00,252.97
936,143,SKU00064,1,169.65,5.00,169.65
937,144,SKU00171,1,95.23,0.00,95.23
938,144,SKU00277,1,81.73,12.00,81.73
939,144,SKU00009,2,189.61,5.00,379.22
940,144,SKU00187,7,143.66,5.00,1005.62
941,144,SKU00170,4,73.27,3.00,293.08
942,144,SKU00037,2,293.49,5.00,586.98
943,145,SKU00084,1,203.29,0.00,203.29
944,145,SKU00001,6,193.17,3.00,1159.02
945,145,SKU00137,6,76.38,12.00,458.28
946,145,SKU00185,2,392.47,0.00,784.94
947,145,SKU00159,4,68.55,0.00,274.20
948,145,SKU00233,1,46.48,0.00,46.48
949,145,SKU00051,2,94.23,12.00,188.46
950,146,SKU00057,-1,94.52,0.00,-94.52
951,146,SKU00237,5,60.11,0.00,300.55
952,146,SKU00288,5,52.41,0.00,262.05
953,146,SKU00037,3,293.49,5.00,880.47
954,146,SKU00289,3,22.29,3.00,66.87
955,146,SKU00227,1,18.93,0.00,18.93
956,146,SKU00115,1,57.67,0.00,57.67
957,146,SKU00205,10,80.32,0.00,803.20
958,146,SKU00041,8,334.99,8.00,2679.92
959,147,SKU00250,5,69.13,0.00,345.65
960,147,SKU00004,1,305.52,0.00,305.52
961,147,SKU00125,1,83.58,0.00,83.58
962,147,SKU00264,5,134.22,3.00,671.10
963,148,SKU00220,2,53.96,18.00,107.92
964,148,SKU00228,5,22.38,8.00,111.90
965,148,SKU00056,2,114.37,0.00,228.74
966,148,SKU00112,2,44.37,0.00,88.74
967,148,SKU00240,5,16.11,0.00,80.55
968,148,SKU00039,6,123.53,18.00,741.18
969,148,SKU00047,5,191.88,0.00,959.40
970,149,SKU00013,5,178.92,0.00,894.60
971,149,SKU00259,4,52.79,5.00,211.16
972,149,SKU00280,1,45.88,0.00,45.88
973,149,SKU00103,4,50.21,0.00,200.84
974,149,SKU00233,10,45.09,3.00,450.90
975,150,SKU00001,3,193.17,3.00,579.51
976,150,SKU00093,1,109.98,8.00,109.98
977,150,SKU00213,6,55.69,0.00,334.14
978,150,SKU00089,6,69.33,0.00,415.98
979,150,SKU00218,-4,54.00,3.00,-216.00
980,150,SKU00155,4,76.88,18.00,307.52
981,150,SKU00128,9,208.72,0.00,1878.48
982,150,SKU00066,4,41.91,8.00,167.64
983,150,SKU00088,1,69.48,12.00,69.48
984,151,SKU00275,3,70.57,3.00,211.71
985,151,SKU00027,7,264.74,3.00,1853.18
986,151,SKU00220,4,65.80,0.00,263.20
987,151,SKU00167,-4,67.61,5.00,-270.44
988,151,SKU00154,2,43.94,0.00,87.88
989,151,SKU00212,3,78.51,8.00,235.53
990,151,SKU00096,1,98.53,3.00,98.53
991,151,SKU00082,5,259.13,0.00,1295.65
992,151,SKU00016,2,381.86,3.00,763.72
993,151,SKU00190,3,575.31,12.00,1725.93
994,152,SKU00246,1,45.03,3.00,45.03
995,152,SKU00116,3,143.23,8.00,429.69
996,152,SKU00200,1,277.39,3.00,277.39
997,152,SKU00209,9,55.36,5.00,498.24
998,152,SKU00199,3,126.28,18.00,378.84
999,152,SKU00125,6,81.07,3.00,486.42
1000,152,SKU00085,3,134.49,0.00,403.47
1001,152,SKU00039,6,143.12,5.00,858.72
1002,153,SKU00013,3,164.61,8.00,493.83
1003,153,SKU00060,3,187.03,8.00,561.09
1004,153,SKU00108,1,122.93,12.00,122.93
1005,153,SKU00269,8,54.63,3.00,437.04
1006,153,SKU00023,1,116.30,0.00,116.30
1007,153,SKU00104,10,46.37,12.00,463.70
1008,154,SKU00217,2,45.09,0.00,90.18
1009,154,SKU00288,3,52.41,0.00,157.23
1010,154,SKU00028,3,106.70,0.00,320.10
1011,154,SKU00147,2,81.62,8.00,163.24
1012,154,SKU00240,5,16.11,0.00,80.55
1013,154,SKU00203,1,301.32,0.00,301.32
1014,155,SKU00139,3,113.96,0.00,341.88
1015,155,SKU00103,2,50.21,0.00,100.42
1016,155,SKU00210,4,65.62,8.00,262.48
1017,155,SKU00007,11,359.20,12.00,3951.20
1018,155,SKU00290,3,22.96,0.00,68.88
1019,155,SKU00209,3,58.27,0.00,174.81
1020,155,SKU00014,3,138.17,0.00,414.51
1021,155,SKU00151,2,55.59,0.00,111.18
1022,156,SKU00053,1,135.19,0.00,135.19
1023,156,SKU00088,5,69.48,12.00,347.40
1024,156,SKU00030,8,134.71,0.00,1077.68
1025,156,SKU00150,1,78.54,12.00,78.54
1026,156,SKU00018,3,246.95,3.00,740.85
1027,156,SKU00023,4,116.30,0.00,465.20
1028,156,SKU00233,3,46.48,0.00,139.44
1029,156,SKU00116,8,155.68,0.00,1245.44
1030,156,SKU00257,3,85.23,5.00,255.69
1031,156,SKU00227,4,18.93,0.00,75.72
1032,157,SKU00031,2,263.12,0.00,526.24
1033,157,SKU00155,2,93.75,0.00,187.50
1034,157,SKU00010,1,158.83,8.00,158.83
1035,157,SKU00048,1,119.91,0.00,119.91
1036,157,SKU00007,2,408.18,0.00,816.36
1037,157,SKU00282,1,23.09,0.00,23.09
1038,157,SKU00164,1,58.13,8.00,58.13
1039,157,SKU00291,1,37.40,0.00,37.40
1040,157,SKU00005,1,406.21,0.00,406.21
1041,158,SKU00183,3,555.50,3.00,1666.50
1042,158,SKU00003,2,302.58,5.00,605.16
1043,158,SKU00085,4,127.77,5.00,511.08
1044,158,SKU00008,3,294.24,3.00,882.72
1045,158,SKU00213,3,55.69,0.00,167.07
1046,158,SKU00061,1,65.40,3.00,65.40
1047,158,SKU00150,4,89.25,0.00,357.00
1048,158,SKU00251,7,55.89,0.00,391.23
1049,159,SKU00193,2,652.71,5.00,1305.42
1050,159,SKU00241,3,24.66,12.00,73.98
1051,159,SKU00214,2,66.04,5.00,132.08
1052,159,SKU00006,2,253.89,0.00,507.78
1053,159,SKU00248,2,57.50,3.00,115.00
1054,159,SKU00284,1,47.53,8.00,47.53
1055,159,SKU00185,6,392.47,0.00,2354.82
1056,159,SKU00225,2,84.23,0.00,168.46
1057,159,SKU00161,1,60.51,0.00,60.51
1058,160,SKU00176,6,242.12,3.00,1452.72
1059,160,SKU00261,2,140.01,0.00,280.02
1060,160,SKU00087,3,46.53,12.00,139.59
1061,160,SKU00184,1,242.02,0.00,242.02
1062,160,SKU00169,5,49.09,3.00,245.45
1063,160,SKU00003,2,308.95,3.00,617.90
1064,160,SKU00255,2,160.17,0.00,320.34
1065,160,SKU00278,6,39.60,0.00,237.60
1066,160,SKU00223,5,56.38,5.00,281.90
1067,160,SKU00069,2,68.58,0.00,137.16
1068,161,SKU00131,2,104.15,0.00,208.30
1069,161,SKU00066,3,44.18,3.00,132.54
1070,161,SKU00155,1,93.75,0.00,93.75
1071,161,SKU00101,3,58.61,5.00,175.83
1072,161,SKU00217,6,45.09,0.00,270.54
1073,162,SKU00031,5,263.12,0.00,1315.60
1074,162,SKU00289,1,22.98,0.00,22.98
1075,162,SKU00063,1,121.82,0.00,121.82
1076,162,SKU00149,3,82.70,0.00,248.10
1077,162,SKU00030,10,110.46,18.00,1104.60
1078,163,SKU00230,6,64.62,0.00,387.72
1079,163,SKU00153,1,71.58,0.00,71.58
1080,163,SKU00263,1,124.46,3.00,124.46
1081,163,SKU00096,1,83.30,18.00,83.30
1082,163,SKU00125,2,81.07,3.00,162.14
1083,163,SKU00250,1,69.13,0.00,69.13
1084,164,SKU00100,1,124.36,3.00,124.36
1085,164,SKU00144,1,57.20,0.00,57.20
1086,164,SKU00018,9,234.22,8.00,2107.98
1087,164,SKU00002,1,296.87,12.00,296.87
1088,164,SKU00053,1,135.19,0.00,135.19
1089,164,SKU00082,1,259.13,0.00,259.13
1090,164,SKU00026,1,313.83,0.00,313.83
1091,165,SKU00117,3,64.26,12.00,192.78
1092,165,SKU00033,1,238.68,8.00,238.68
1093,165,SKU00254,9,113.38,0.00,1020.42
1094,165,SKU00214,4,69.52,0.00,278.08
1095,165,SKU00220,12,65.80,0.00,789.60
1096,165,SKU00145,6,62.09,0.00,372.54
1097,165,SKU00258,3,134.63,0.00,403.89
1098,165,SKU00057,4,94.52,0.00,378.08
1099,165,SKU00143,1,75.89,12.00,75.89
1100,165,SKU00250,12,60.83,12.00,729.96
1101,166,SKU00220,4,57.90,12.00,231.60
1102,166,SKU00133,1,68.16,3.00,68.16
1103,166,SKU00194,1,399.75,0.00,399.75
1104,166,SKU00201,1,206.40,3.00,206.40
1105,166,SKU00171,1,95.23,0.00,95.23
1106,166,SKU00258,4,134.63,0.00,538.52
1107,166,SKU00241,8,26.62,5.00,212.96
1108,167,SKU00010,3,172.64,0.00,517.92
1109,167,SKU00286,2,35.87,3.00,71.74
1110,167,SKU00108,5,139.69,0.00,698.45
1111,167,SKU00069,1,65.15,5.00,65.15
1112,167,SKU00013,5,178.92,0.00,894.60
1113,167,SKU00221,1,63.34,0.00,63.34
1114,168,SKU00195,1,337.34,8.00,337.34
1115,168,SKU00060,1,203.29,0.00,203.29
1116,168,SKU00189,1,554.76,0.00,554.76
1117,168,SKU00250,1,69.13,0.00,69.13
1118,168,SKU00163,1,34.82,5.00,34.82
1119,168,SKU00078,5,63.75,3.00,318.75
1120,169,SKU00086,2,240.74,0.00,481.48
1121,169,SKU00268,2,80.78,5.00,161.56
1122,169,SKU00229,4,42.10,5.00,168.40
1123,169,SKU00244,3,37.16,8.00,111.48
1124,169,SKU00215,2,32.46,0.00,64.92
1125,169,SKU00079,2,50.29,0.00,100.58
1126,169,SKU00237,1,60.11,0.00,60.11
1127,169,SKU00288,3,52.41,0.00,157.23
1128,170,SKU00232,4,49.40,0.00,197.60
1129,170,SKU00131,1,91.65,12.00,91.65
1130,170,SKU00054,1,170.81,0.00,170.81
1131,170,SKU00176,4,249.61,0.00,998.44
1132,170,SKU00084,4,203.29,0.00,813.16
1133,170,SKU00214,4,57.01,18.00,228.04
1134,170,SKU00033,4,246.46,5.00,985.84
1135,171,SKU00233,3,44.16,5.00,132.48
1136,171,SKU00009,5,183.62,8.00,918.10
1137,171,SKU00281,4,19.51,0.00,78.04
1138,171,SKU00064,1,178.58,0.00,178.58
1139,171,SKU00013,1,146.71,18.00,146.71
1140,172,SKU00148,3,83.73,0.00,251.19
1141,172,SKU00137,1,86.79,0.00,86.79
1142,172,SKU00186,1,208.21,0.00,208.21
1143,172,SKU00207,1,84.01,0.00,84.01
1144,172,SKU00172,3,35.06,5.00,105.18
1145,172,SKU00283,7,51.21,3.00,358.47
1146,172,SKU00101,2,58.61,5.00,117.22
1147,172,SKU00278,3,39.60,0.00,118.80
