data_snapshot,sku,saldo,ruptura
2024-11-10,SKU00085,0,S
2024-11-10,SKU00232,101,N
2024-11-10,SKU00267,430,N
2024-11-10,SKU00122,0,S
2024-11-10,SKU00019,639,N
2024-11-10,SKU00269,387,N
2024-11-10,SKU00249,0,S
2024-11-10,SKU00075,10,N
2024-11-10,SKU00103,665,N
2024-11-10,SKU00179,51,N
2024-11-10,SKU00099,475,N
2024-11-10,SKU00034,580,N
2024-11-10,SKU00048,23,N
2024-11-10,SKU00168,122,N
2024-11-10,SKU00049,770,N
2024-11-10,SKU00256,758,N
2024-11-10,SKU00261,511,N
2024-11-10,SKU00162,683,N
2024-11-10,SKU00205,309,N
2024-11-10,SKU00067,518,N
2024-11-10,SKU00156,602,N
2024-11-10,SKU00209,703,N
2024-11-10,SKU00176,87,N
2024-11-10,SKU00191,470,N
2024-11-10,SKU00086,248,N
2024-11-10,SKU00190,0,S
2024-11-10,SKU00125,474,N
2024-11-10,SKU00230,709,N
2024-11-10,SKU00076,471,N
2024-11-10,SKU00137,208,N
2024-11-10,SKU00160,59,N
2024-11-10,SKU00187,793,N
2024-11-10,SKU00097,446,N
2024-11-10,SKU00022,554,N
2024-11-10,SKU00195,628,N
2024-11-10,SKU00119,699,N
2024-11-10,SKU00206,0,S
2024-11-10,SKU00005,271,N
2024-11-10,SKU00006,469,N
2024-11-10,SKU00077,89,N
2024-11-10,SKU00245,12,N
2024-11-10,SKU00093,171,N
2024-11-10,SKU00018,64,N
2024-11-10,SKU00270,544,N
2024-11-10,SKU00263,251,N
2024-11-10,SKU00204,79,N
2024-11-10,SKU00260,253,N
2024-11-10,SKU00184,554,N
2024-11-10,SKU00211,351,N
2024-11-10,SKU00011,444,N
2024-11-10,SKU00148,474,N
2024-11-10,SKU00079,61,N
2024-11-10,SKU00141,539,N
2024-11-10,SKU00276,457,N
2024-11-10,SKU00089,424,N
2024-11-10,SKU00129,701,N
2024-11-10,SKU00177,219,N
2024-11-10,SKU00054,317,N
2024-11-10,SKU00114,687,N
2024-11-17,SKU00031,697,N
2024-11-17,SKU00045,0,S
2024-11-17,SKU00154,0,S
2024-11-17,SKU00164,9,N
2024-11-17,SKU00137,0,S
2024-11-17,SKU00093,150,N
2024-11-17,SKU00035,654,N
2024-11-17,SKU00078,111,N
2024-11-17,SKU00125,44,N
2024-11-17,SKU00048,256,N
2024-11-17,SKU00209,540,N
2024-11-17,SKU00245,42,N
2024-11-17,SKU00062,0,S
2024-11-17,SKU00043,299,N
2024-11-17,SKU00291,222,N
2024-11-17,SKU00238,558,N
2024-11-17,SKU00120,0,S
2024-11-17,SKU00181,786,N
2024-11-17,SKU00091,412,N
2024-11-17,SKU00087,625,N
2024-11-17,SKU00082,186,N
2024-11-17,SKU00126,645,N
2024-11-17,SKU00138,575,N
2024-11-17,SKU00060,481,N
2024-11-17,SKU00250,500,N
2024-11-17,SKU00230,409,N
2024-11-17,SKU00135,188,N
2024-11-17,SKU00280,724,N
2024-11-17,SKU00077,0,S
2024-11-17,SKU00107,375,N
2024-11-17,SKU00014,129,N
2024-11-17,SKU00287,0,S
2024-11-17,SKU00289,799,N
2024-11-17,SKU00023,645,N
2024-11-17,SKU00159,129,N
2024-11-17,SKU00069,130,N
2024-11-17,SKU00054,42,N
2024-11-17,SKU00116,0,S
2024-11-17,SKU00234,326,N
2024-11-17,SKU00042,770,N
2024-11-17,SKU00183,222,N
2024-11-17,SKU00270,592,N
2024-11-17,SKU00273,333,N
2024-11-17,SKU00075,125,N
2024-11-17,SKU00058,538,N
2024-11-17,SKU00212,158,N
2024-11-17,SKU00207,590,N
2024-11-17,SKU00288,493,N
2024-11-17,SKU00127,645,N
2024-11-17,SKU00193,324,N
2024-11-17,SKU00121,321,N
2024-11-17,SKU00264,243,N
2024-11-17,SKU00191,375,N
2024-11-17,SKU00076,50,N
2024-11-17,SKU00168,367,N
2024-11-17,SKU00105,0,S
2024-11-17,SKU00285,228,N
2024-11-17,SKU00256,290,N
2024-11-17,SKU00219,400,N
2024-11-17,SKU00032,454,N
2024-11-17,SKU00237,758,N
2024-11-17,SKU00205,363,N
2024-11-17,SKU00027,337,N
2024-11-17,SKU00049,340,N
2024-11-17,SKU00182,46,N
2024-11-17,SKU00084,641,N
2024-11-17,SKU00071,100,N
2024-11-17,SKU00292,418,N
2024-11-17,SKU00244,647,N
2024-11-17,SKU00276,515,N
2024-11-17,SKU00108,241,N
2024-11-17,SKU00065,0,S
2024-11-17,SKU00177,695,N
2024-11-17,SKU00281,297,N
2024-11-17,SKU00261,694,N
2024-11-17,SKU00036,779,N
2024-11-17,SKU00072,322,N
2024-11-17,SKU00265,107,N
2024-11-17,SKU00171,8,N
2024-11-17,SKU00092,715,N
2024-11-24,SKU00026,689,N
2024-11-24,SKU00169,139,N
2024-11-24,SKU00166,755,N
2024-11-24,SKU00265,0,S
2024-11-24,SKU00054,416,N
2024-11-24,SKU00153,92,N
2024-11-24,SKU00083,564,N
2024-11-24,SKU00222,545,N
2024-11-24,SKU00102,512,N
2024-11-24,SKU00058,166,N
2024-11-24,SKU00232,326,N
2024-11-24,SKU00134,221,N
2024-11-24,SKU00063,468,N
2024-11-24,SKU00231,638,N
2024-11-24,SKU00126,406,N
2024-11-24,SKU00079,288,N
2024-11-24,SKU00070,90,N
2024-11-24,SKU00190,469,N
2024-11-24,SKU00155,448,N
2024-11-24,SKU00036,359,N
2024-11-24,SKU00108,542,N
2024-11-24,SKU00223,679,N
2024-11-24,SKU00233,755,N
2024-11-24,SKU00255,651,N
2024-11-24,SKU00099,0,S
2024-11-24,SKU00122,310,N
2024-11-24,SKU00119,604,N
2024-11-24,SKU00208,500,N
2024-11-24,SKU00103,482,N
2024-11-24,SKU00144,391,N
2024-11-24,SKU00279,236,N
2024-11-24,SKU00162,581,N
2024-11-24,SKU00101,380,N
2024-11-24,SKU00110,655,N
2024-11-24,SKU00180,648,N
2024-11-24,SKU00221,681,N
2024-11-24,SKU00239,0,S
2024-11-24,SKU00205,727,N
2024-11-24,SKU00020,719,N
2024-11-24,SKU00129,134,N
2024-11-24,SKU00207,406,N
2024-11-24,SKU00292,226,N
2024-11-24,SKU00159,565,N
2024-11-24,SKU00262,493,N
2024-11-24,SKU00282,516,N
2024-11-24,SKU00204,143,N
2024-11-24,SKU00235,0,S
2024-11-24,SKU00010,0,S
2024-11-24,SKU00220,231,N
2024-11-24,SKU00068,638,N
2024-11-24,SKU00075,751,N
2024-11-24,SKU00091,672,N
2024-11-24,SKU00019,0,S
2024-11-24,SKU00034,610,N
2024-11-24,SKU00210,459,N
2024-11-24,SKU00211,48,N
2024-11-24,SKU00287,561,N
2024-11-24,SKU00281,315,N
2024-11-24,SKU00066,460,N
2024-11-24,SKU00217,404,N
2024-11-24,SKU00039,242,N
2024-11-24,SKU00145,418,N
2024-11-24,SKU00214,531,N
2024-11-24,SKU00194,522,N
2024-11-24,SKU00201,776,N
2024-11-24,SKU00146,458,N
2024-11-24,SKU00192,186,N
2024-11-24,SKU00135,0,S
2024-11-24,SKU00029,542,N
2024-11-24,SKU00056,26,N
2024-11-24,SKU00176,344,N
2024-11-24,SKU00291,288,N
2024-11-24,SKU00149,592,N
2024-11-24,SKU00071,729,N
2024-11-24,SKU00014,0,S
2024-11-24,SKU00234,0,S
2024-11-24,SKU00164,389,N
2024-11-24,SKU00118,0,S
2024-11-24,SKU00174,243,N
2024-11-24,SKU00216,172,N
2024-12-01,SKU00086,634,N
2024-12-01,SKU00266,285,N
2024-12-01,SKU00140,608,N
2024-12-01,SKU00143,623,N
2024-12-01,SKU00153,339,N
2024-12-01,SKU00126,0,S
2024-12-01,SKU00169,231,N
2024-12-01,SKU00147,43,N
2024-12-01,SKU00224,372,N
2024-12-01,SKU00069,439,N
2024-12-01,SKU00097,179,N
2024-12-01,SKU00029,240,N
2024-12-01,SKU00244,724,N
2024-12-01,SKU00101,99,N
2024-12-01,SKU00001,0,S
2024-12-01,SKU00079,297,N
2024-12-01,SKU00139,678,N
2024-12-01,SKU00122,162,N
2024-12-01,SKU00003,0,S
2024-12-01,SKU00032,483,N
2024-12-01,SKU00068,747,N
2024-12-01,SKU00260,703,N
2024-12-01,SKU00063,387,N
2024-12-01,SKU00202,609,N
2024-12-01,SKU00212,302,N
2024-12-01,SKU00278,234,N
2024-12-01,SKU00148,224,N
2024-12-01,SKU00234,102,N
2024-12-01,SKU00220,290,N
2024-12-01,SKU00048,168,N
2024-12-01,SKU00239,64,N
2024-12-01,SKU00198,113,N
2024-12-01,SKU00152,0,S
2024-12-01,SKU00193,143,N
2024-12-01,SKU00173,96,N
2024-12-01,SKU00156,528,N
2024-12-01,SKU00149,675,N
2024-12-01,SKU00070,763,N
2024-12-01,SKU00074,549,N
2024-12-01,SKU00077,461,N
2024-12-01,SKU00168,688,N
2024-12-01,SKU00102,430,N
2024-12-01,SKU00292,372,N
2024-12-01,SKU00072,445,N
2024-12-01,SKU00222,567,N
2024-12-01,SKU00280,590,N
2024-12-01,SKU00073,401,N
2024-12-01,SKU00034,212,N
2024-12-01,SKU00046,7,N
2024-12-01,SKU00176,465,N
2024-12-01,SKU00228,79,N
2024-12-01,SKU00290,38,N
2024-12-01,SKU00236,161,N
2024-12-01,SKU00016,116,N
2024-12-01,SKU00229,274,N
2024-12-01,SKU00012,667,N
2024-12-01,SKU00071,170,N
2024-12-01,SKU00120,488,N
2024-12-01,SKU00190,32,N
2024-12-01,SKU00047,19,N
2024-12-01,SKU00203,505,N
2024-12-01,SKU00055,705,N
2024-12-01,SKU00100,130,N
2024-12-01,SKU00235,201,N
2024-12-01,SKU00105,369,N
2024-12-01,SKU00179,762,N
2024-12-01,SKU00183,0,S
2024-12-01,SKU00217,590,N
2024-12-01,SKU00076,415,N
2024-12-01,SKU00018,799,N
2024-12-01,SKU00150,312,N
2024-12-01,SKU00287,263,N
2024-12-01,SKU00195,122,N
2024-12-01,SKU00039,330,N
2024-12-01,SKU00083,341,N
2024-12-01,SKU00049,592,N
2024-12-01,SKU00113,0,S
2024-12-01,SKU00065,66,N
2024-12-01,SKU00289,100,N
2024-12-01,SKU00160,179,N
2024-12-08,SKU00184,657,N
2024-12-08,SKU00090,653,N
2024-12-08,SKU00107,186,N
2024-12-08,SKU00112,522,N
2024-12-08,SKU00156,204,N
2024-12-08,SKU00201,542,N
2024-12-08,SKU00047,457,N
2024-12-08,SKU00200,484,N
2024-12-08,SKU00122,616,N
2024-12-08,SKU00116,753,N
2024-12-08,SKU00135,87,N
2024-12-08,SKU00176,153,N
2024-12-08,SKU00216,0,S
2024-12-08,SKU00119,221,N
2024-12-08,SKU00018,261,N
2024-12-08,SKU00211,737,N
2024-12-08,SKU00068,0,S
2024-12-08,SKU00210,576,N
2024-12-08,SKU00115,671,N
2024-12-08,SKU00074,295,N
2024-12-08,SKU00251,730,N
2024-12-08,SKU00189,221,N
2024-12-08,SKU00262,518,N
2024-12-08,SKU00149,89,N
2024-12-08,SKU00280,112,N
2024-12-08,SKU00174,231,N
2024-12-08,SKU00132,670,N
2024-12-08,SKU00235,0,S
2024-12-08,SKU00162,333,N
2024-12-08,SKU00248,628,N
2024-12-08,SKU00053,252,N
2024-12-08,SKU00223,636,N
2024-12-08,SKU00058,242,N
2024-12-08,SKU00260,198,N
2024-12-08,SKU00082,698,N
2024-12-08,SKU00256,236,N
2024-12-08,SKU00089,760,N
2024-12-08,SKU00062,347,N
2024-12-08,SKU00037,666,N
2024-12-08,SKU00129,64,N
2024-12-08,SKU00277,731,N
2024-12-08,SKU00226,96,N
2024-12-08,SKU00016,727,N
2024-12-08,SKU00054,402,N
2024-12-08,SKU00056,136,N
2024-12-08,SKU00190,129,N
2024-12-08,SKU00196,0,S
2024-12-08,SKU00125,658,N
2024-12-08,SKU00199,43,N
2024-12-08,SKU00257,465,N
2024-12-08,SKU00224,287,N
2024-12-08,SKU00241,403,N
2024-12-08,SKU00097,101,N
2024-12-08,SKU00008,318,N
2024-12-08,SKU00208,771,N
2024-12-08,SKU00081,0,S
2024-12-08,SKU00205,0,S
2024-12-08,SKU00144,206,N
2024-12-08,SKU00080,190,N
2024-12-08,SKU00246,450,N
2024-12-08,SKU00078,167,N
2024-12-08,SKU00002,0,S
2024-12-08,SKU00171,637,N
2024-12-08,SKU00274,276,N
2024-12-08,SKU00001,67,N
2024-12-08,SKU00032,120,N
2024-12-08,SKU00095,232,N
2024-12-08,SKU00167,315,N
2024-12-08,SKU00105,513,N
2024-12-08,SKU00046,548,N
2024-12-08,SKU00123,68,N
2024-12-08,SKU00204,218,N
2024-12-08,SKU00188,632,N
2024-12-08,SKU00031,507,N
2024-12-08,SKU00170,737,N
2024-12-08,SKU00076,447,N
2024-12-08,SKU00278,0,S
2024-12-08,SKU00182,258,N
2024-12-08,SKU00012,260,N
2024-12-08,SKU00075,500,N
2024-12-15,SKU00166,409,N
2024-12-15,SKU00059,780,N
2024-12-15,SKU00152,242,N
2024-12-15,SKU00173,327,N
2024-12-15,SKU00282,608,N
2024-12-15,SKU00226,475,N
2024-12-15,SKU00222,510,N
2024-12-15,SKU00271,691,N
2024-12-15,SKU00208,575,N
2024-12-15,SKU00024,766,N
2024-12-15,SKU00233,0,S
2024-12-15,SKU00270,116,N
2024-12-15,SKU00239,357,N
2024-12-15,SKU00131,535,N
2024-12-15,SKU00093,342,N
2024-12-15,SKU00102,770,N
2024-12-15,SKU00187,352,N
2024-12-15,SKU00062,0,S
2024-12-15,SKU00020,650,N
2024-12-15,SKU00161,165,N
2024-12-15,SKU00026,733,N
2024-12-15,SKU00009,231,N
2024-12-15,SKU00277,719,N
2024-12-15,SKU00285,405,N
2024-12-15,SKU00023,274,N
2024-12-15,SKU00127,763,N
2024-12-15,SKU00281,75,N
2024-12-15,SKU00025,75,N
2024-12-15,SKU00220,641,N
2024-12-15,SKU00132,164,N
2024-12-15,SKU00001,0,S
2024-12-15,SKU00242,414,N
2024-12-15,SKU00245,89,N
2024-12-15,SKU00072,503,N
2024-12-15,SKU00122,299,N
2024-12-15,SKU00128,161,N
2024-12-15,SKU00010,90,N
2024-12-15,SKU00190,671,N
2024-12-15,SKU00120,397,N
2024-12-15,SKU00049,0,S
2024-12-15,SKU00095,359,N
2024-12-15,SKU00261,613,N
2024-12-15,SKU00148,275,N
2024-12-15,SKU00079,545,N
2024-12-15,SKU00169,428,N
2024-12-15,SKU00238,146,N
2024-12-15,SKU00028,413,N
2024-12-15,SKU00139,778,N
2024-12-15,SKU00138,726,N
2024-12-15,SKU00157,204,N
2024-12-15,SKU00234,108,N
2024-12-15,SKU00184,708,N
2024-12-15,SKU00263,323,N
2024-12-15,SKU00146,419,N
2024-12-15,SKU00228,367,N
2024-12-15,SKU00171,723,N
2024-12-15,SKU00229,76,N
2024-12-15,SKU00149,205,N
2024-12-15,SKU00082,250,N
2024-12-15,SKU00124,471,N
2024-12-15,SKU00117,717,N
2024-12-15,SKU00036,460,N
2024-12-15,SKU00031,434,N
2024-12-15,SKU00197,177,N
2024-12-15,SKU00068,357,N
2024-12-15,SKU00021,485,N
2024-12-15,SKU00097,31,N
2024-12-15,SKU00039,459,N
2024-12-15,SKU00202,694,N
2024-12-15,SKU00118,191,N
2024-12-15,SKU00018,370,N
2024-12-15,SKU00074,330,N
2024-12-15,SKU00207,691,N
2024-12-15,SKU00225,511,N
2024-12-15,SKU00160,161,N
2024-12-15,SKU00137,79,N
2024-12-15,SKU00170,211,N
2024-12-15,SKU00013,535,N
2024-12-15,SKU00099,0,S
2024-12-15,SKU00196,370,N
2024-12-22,SKU00084,472,N
2024-12-22,SKU00089,701,N
2024-12-22,SKU00093,616,N
2024-12-22,SKU00131,192,N
2024-12-22,SKU00273,0,S
2024-12-22,SKU00147,144,N
2024-12-22,SKU00127,665,N
2024-12-22,SKU00240,373,N
2024-12-22,SKU00010,688,N
2024-12-22,SKU00258,600,N
2024-12-22,SKU00087,38,N
2024-12-22,SKU00008,0,S
2024-12-22,SKU00112,99,N
2024-12-22,SKU00248,383,N
2024-12-22,SKU00189,209,N
2024-12-22,SKU00262,252,N
2024-12-22,SKU00283,718,N
2024-12-22,SKU00202,18,N
2024-12-22,SKU00053,485,N
2024-12-22,SKU00056,20,N
2024-12-22,SKU00083,489,N
2024-12-22,SKU00170,226,N
2024-12-22,SKU00113,798,N
2024-12-22,SKU00197,0,S
2024-12-22,SKU00135,483,N
2024-12-22,SKU00228,440,N
2024-12-22,SKU00272,679,N
2024-12-22,SKU00247,663,N
2024-12-22,SKU00162,420,N
2024-12-22,SKU00233,762,N
2024-12-22,SKU00039,312,N
2024-12-22,SKU00111,81,N
2024-12-22,SKU00187,626,N
2024-12-22,SKU00182,0,S
2024-12-22,SKU00130,335,N
2024-12-22,SKU00102,711,N
2024-12-22,SKU00005,177,N
2024-12-22,SKU00227,232,N
2024-12-22,SKU00120,602,N
2024-12-22,SKU00050,479,N
2024-12-22,SKU00044,17,N
2024-12-22,SKU00033,545,N
2024-12-22,SKU00051,639,N
2024-12-22,SKU00201,389,N
2024-12-22,SKU00036,788,N
2024-12-22,SKU00224,799,N
2024-12-22,SKU00243,320,N
2024-12-22,SKU00037,736,N
2024-12-22,SKU00124,769,N
2024-12-22,SKU00188,679,N
2024-12-22,SKU00052,53,N
2024-12-22,SKU00186,110,N
2024-12-22,SKU00223,0,S
2024-12-22,SKU00291,305,N
2024-12-22,SKU00027,346,N
2024-12-22,SKU00035,34,N
2024-12-22,SKU00200,9,N
2024-12-22,SKU00091,407,N
2024-12-22,SKU00152,35,N
2024-12-22,SKU00290,384,N
2024-12-22,SKU00019,260,N
2024-12-22,SKU00138,726,N
2024-12-22,SKU00018,745,N
2024-12-22,SKU00165,201,N
2024-12-22,SKU00065,10,N
2024-12-22,SKU00284,187,N
2024-12-22,SKU00171,482,N
2024-12-22,SKU00034,457,N
2024-12-22,SKU00017,225,N
2024-12-22,SKU00260,454,N
2024-12-22,SKU00181,48,N
2024-12-22,SKU00279,718,N
2024-12-22,SKU00003,75,N
2024-12-22,SKU00157,436,N
2024-12-22,SKU00058,0,S
2024-12-22,SKU00100,538,N
2024-12-22,SKU00041,58,N
2024-12-22,SKU00220,67,N
2024-12-22,SKU00204,0,S
2024-12-22,SKU00078,390,N
2024-12-29,SKU00247,46,N
2024-12-29,SKU00105,447,N
2024-12-29,SKU00025,669,N
2024-12-29,SKU00107,292,N
2024-12-29,SKU00115,486,N
2024-12-29,SKU00065,108,N
2024-12-29,SKU00150,393,N
2024-12-29,SKU00136,799,N
2024-12-29,SKU00159,297,N
2024-12-29,SKU00172,0,S
2024-12-29,SKU00229,670,N
2024-12-29,SKU00254,389,N
2024-12-29,SKU00059,132,N
2024-12-29,SKU00220,0,S
2024-12-29,SKU00146,548,N
2024-12-29,SKU00063,581,N
2024-12-29,SKU00248,344,N
2024-12-29,SKU00030,483,N
2024-12-29,SKU00011,597,N
2024-12-29,SKU00070,576,N
2024-12-29,SKU00204,0,S
2024-12-29,SKU00088,625,N
2024-12-29,SKU00237,218,N
2024-12-29,SKU00018,314,N
2024-12-29,SKU00076,605,N
2024-12-29,SKU00289,693,N
2024-12-29,SKU00100,0,S
2024-12-29,SKU00035,488,N
2024-12-29,SKU00223,358,N
2024-12-29,SKU00155,80,N
2024-12-29,SKU00154,0,S
2024-12-29,SKU00207,42,N
2024-12-29,SKU00280,605,N
2024-12-29,SKU00250,0,S
2024-12-29,SKU00189,0,S
2024-12-29,SKU00185,661,N
2024-12-29,SKU00162,35,N
2024-12-29,SKU00108,389,N
2024-12-29,SKU00227,595,N
2024-12-29,SKU00051,43,N
2024-12-29,SKU00230,711,N
2024-12-29,SKU00075,0,S
2024-12-29,SKU00132,563,N
2024-12-29,SKU00130,69,N
2024-12-29,SKU00014,17,N
2024-12-29,SKU00087,446,N
2024-12-29,SKU00235,538,N
2024-12-29,SKU00179,301,N
2024-12-29,SKU00174,0,S
2024-12-29,SKU00149,208,N
2024-12-29,SKU00199,361,N
2024-12-29,SKU00269,306,N
2024-12-29,SKU00099,0,S
2024-12-29,SKU00094,180,N
2024-12-29,SKU00181,61,N
2024-12-29,SKU00022,0,S
2024-12-29,SKU00013,347,N
2024-12-29,SKU00005,780,N
2024-12-29,SKU00036,618,N
2024-12-29,SKU00009,513,N
2024-12-29,SKU00217,311,N
2024-12-29,SKU00038,111,N
2024-12-29,SKU00140,687,N
2024-12-29,SKU00058,107,N
2024-12-29,SKU00152,303,N
2024-12-29,SKU00052,391,N
2024-12-29,SKU00188,43,N
2024-12-29,SKU00142,645,N
2024-12-29,SKU00055,448,N
2024-12-29,SKU00213,0,S
2024-12-29,SKU00281,567,N
2024-12-29,SKU00251,489,N
2024-12-29,SKU00206,368,N
2024-12-29,SKU00060,681,N
2024-12-29,SKU00255,5,N
2024-12-29,SKU00066,628,N
2024-12-29,SKU00010,0,S
2024-12-29,SKU00144,751,N
2024-12-29,SKU00267,502,N
2024-12-29,SKU00122,112,N
2025-01-05,SKU00181,0,S
2025-01-05,SKU00255,340,N
2025-01-05,SKU00266,522,N
2025-01-05,SKU00052,192,N
2025-01-05,SKU00282,577,N
2025-01-05,SKU00198,31,N
2025-01-05,SKU00223,729,N
2025-01-05,SKU00147,639,N
2025-01-05,SKU00285,0,S
2025-01-05,SKU00246,0,S
2025-01-05,SKU00237,406,N
2025-01-05,SKU00173,412,N
2025-01-05,SKU00102,13,N
2025-01-05,SKU00259,523,N
2025-01-05,SKU00080,75,N
2025-01-05,SKU00232,745,N
2025-01-05,SKU00098,0,S
2025-01-05,SKU00019,0,S
2025-01-05,SKU00274,640,N
2025-01-05,SKU00276,401,N
2025-01-05,SKU00275,374,N
2025-01-05,SKU00159,775,N
2025-01-05,SKU00175,7,N
2025-01-05,SKU00144,315,N
2025-01-05,SKU00041,448,N
2025-01-05,SKU00160,560,N
2025-01-05,SKU00193,123,N
2025-01-05,SKU00244,0,S
2025-01-05,SKU00228,516,N
2025-01-05,SKU00109,427,N
2025-01-05,SKU00202,675,N
2025-01-05,SKU00049,161,N
2025-01-05,SKU00176,0,S
2025-01-05,SKU00023,579,N
2025-01-05,SKU00271,233,N
2025-01-05,SKU00207,718,N
2025-01-05,SKU00026,316,N
2025-01-05,SKU00154,590,N
2025-01-05,SKU00086,311,N
2025-01-05,SKU00257,331,N
2025-01-05,SKU00032,284,N
2025-01-05,SKU00222,137,N
2025-01-05,SKU00263,742,N
2025-01-05,SKU00208,186,N
2025-01-05,SKU00073,413,N
2025-01-05,SKU00076,598,N
2025-01-05,SKU00048,179,N
2025-01-05,SKU00269,662,N
2025-01-05,SKU00211,335,N
2025-01-05,SKU00142,16,N
2025-01-05,SKU00186,525,N
2025-01-05,SKU00003,424,N
2025-01-05,SKU00265,396,N
2025-01-05,SKU00169,543,N
2025-01-05,SKU00245,584,N
2025-01-05,SKU00199,240,N
2025-01-05,SKU00018,536,N
2025-01-05,SKU00134,487,N
2025-01-05,SKU00240,446,N
2025-01-05,SKU00127,343,N
2025-01-05,SKU00028,698,N
2025-01-05,SKU00200,359,N
2025-01-05,SKU00108,797,N
2025-01-05,SKU00097,215,N
2025-01-05,SKU00238,424,N
2025-01-05,SKU00083,606,N
2025-01-05,SKU00167,714,N
2025-01-05,SKU00087,258,N
2025-01-05,SKU00093,158,N
2025-01-05,SKU00253,504,N
2025-01-05,SKU00132,716,N
2025-01-05,SKU00131,0,S
2025-01-05,SKU00050,550,N
2025-01-05,SKU00163,97,N
2025-01-05,SKU00182,783,N
2025-01-05,SKU00060,25,N
2025-01-05,SKU00239,574,N
2025-01-05,SKU00033,768,N
2025-01-05,SKU00262,12,N
2025-01-05,SKU00110,0,S
2025-01-12,SKU00020,799,N
2025-01-12,SKU00030,379,N
2025-01-12,SKU00275,333,N
2025-01-12,SKU00058,135,N
2025-01-12,SKU00263,487,N
2025-01-12,SKU00023,19,N
2025-01-12,SKU00005,757,N
2025-01-12,SKU00128,787,N
2025-01-12,SKU00132,0,S
2025-01-12,SKU00013,0,S
2025-01-12,SKU00076,92,N
2025-01-12,SKU00202,626,N
2025-01-12,SKU00250,0,S
2025-01-12,SKU00109,182,N
2025-01-12,SKU00270,408,N
2025-01-12,SKU00212,0,S
2025-01-12,SKU00240,185,N
2025-01-12,SKU00012,161,N
2025-01-12,SKU00183,654,N
2025-01-12,SKU00269,383,N
2025-01-12,SKU00137,18,N
2025-01-12,SKU00285,300,N
2025-01-12,SKU00082,436,N
2025-01-12,SKU00091,529,N
2025-01-12,SKU00033,377,N
2025-01-12,SKU00257,320,N
2025-01-12,SKU00065,85,N
2025-01-12,SKU00014,646,N
2025-01-12,SKU00108,200,N
2025-01-12,SKU00248,435,N
2025-01-12,SKU00141,593,N
2025-01-12,SKU00055,317,N
2025-01-12,SKU00259,207,N
2025-01-12,SKU00222,489,N
2025-01-12,SKU00111,786,N
2025-01-12,SKU00246,434,N
2025-01-12,SKU00037,0,S
2025-01-12,SKU00286,320,N
2025-01-12,SKU00034,762,N
2025-01-12,SKU00184,790,N
2025-01-12,SKU00067,631,N
2025-01-12,SKU00197,377,N
2025-01-12,SKU00075,79,N
2025-01-12,SKU00233,177,N
2025-01-12,SKU00052,757,N
2025-01-12,SKU00072,0,S
2025-01-12,SKU00174,624,N
2025-01-12,SKU00163,647,N
2025-01-12,SKU00038,438,N
2025-01-12,SKU00171,564,N
2025-01-12,SKU00139,390,N
2025-01-12,SKU00089,582,N
2025-01-12,SKU00280,697,N
2025-01-12,SKU00024,432,N
2025-01-12,SKU00244,373,N
2025-01-12,SKU00084,242,N
2025-01-12,SKU00241,731,N
2025-01-12,SKU00028,369,N
2025-01-12,SKU00213,764,N
2025-01-12,SKU00188,405,N
2025-01-12,SKU00115,212,N
2025-01-12,SKU00158,0,S
2025-01-12,SKU00110,622,N
2025-01-12,SKU00107,613,N
2025-01-12,SKU00093,14,N
2025-01-12,SKU00201,308,N
2025-01-12,SKU00267,464,N
2025-01-12,SKU00150,744,N
2025-01-12,SKU00156,223,N
2025-01-12,SKU00120,0,S
2025-01-12,SKU00021,549,N
2025-01-12,SKU00178,0,S
2025-01-12,SKU00214,658,N
2025-01-12,SKU00062,29,N
2025-01-12,SKU00162,755,N
2025-01-12,SKU00205,0,S
2025-01-12,SKU00254,337,N
2025-01-12,SKU00265,79,N
2025-01-12,SKU00079,76,N
2025-01-12,SKU00261,503,N
2025-01-19,SKU00235,684,N
2025-01-19,SKU00110,180,N
2025-01-19,SKU00150,160,N
2025-01-19,SKU00241,0,S
2025-01-19,SKU00129,473,N
2025-01-19,SKU00009,377,N
2025-01-19,SKU00053,683,N
2025-01-19,SKU00219,325,N
2025-01-19,SKU00182,420,N
2025-01-19,SKU00025,0,S
2025-01-19,SKU00060,0,S
2025-01-19,SKU00286,525,N
2025-01-19,SKU00127,212,N
2025-01-19,SKU00126,0,S
2025-01-19,SKU00163,493,N
2025-01-19,SKU00176,351,N
2025-01-19,SKU00250,1,N
2025-01-19,SKU00046,3,N
2025-01-19,SKU00214,772,N
2025-01-19,SKU00228,581,N
2025-01-19,SKU00227,164,N
2025-01-19,SKU00037,673,N
2025-01-19,SKU00026,373,N
2025-01-19,SKU00191,789,N
2025-01-19,SKU00226,0,S
2025-01-19,SKU00253,15,N
2025-01-19,SKU00209,694,N
2025-01-19,SKU00094,655,N
2025-01-19,SKU00237,614,N
2025-01-19,SKU00210,518,N
2025-01-19,SKU00211,681,N
2025-01-19,SKU00113,289,N
2025-01-19,SKU00167,0,S
2025-01-19,SKU00290,554,N
2025-01-19,SKU00236,366,N
2025-01-19,SKU00030,626,N
2025-01-19,SKU00068,297,N
2025-01-19,SKU00014,528,N
2025-01-19,SKU00276,171,N
2025-01-19,SKU00256,179,N
2025-01-19,SKU00194,239,N
2025-01-19,SKU00034,7,N
2025-01-19,SKU00177,733,N
