pagamento_id,pedido_id,forma_pagamento,parcelas,valor,taxa_pct,valor_liquido,data_vencimento,data_pagamento,status_pagamento
302,315,Boleto 28 dias,1,1320.91,0.00,1320.91,2025-10-03,2025-10-03,Pago
303,316,Boleto 28 dias,1,2558.79,0.00,2558.79,2025-11-25,2025-11-25,Pago
304,317,Cartão de crédito,1,2197.45,3.20,2127.13,2025-12-13,2025-12-14,Pago
305,318,Cartão de crédito,3,457.06,3.20,442.43,2026-02-18,2026-02-21,Pago
306,319,Boleto 14 dias,1,2214.27,0.00,2214.27,2026-04-10,2026-04-10,Pago
307,320,PIX,1,9449.85,0.00,9449.85,2026-06-04,2026-06-04,Pago
308,321,Boleto 28 dias,1,5384.45,0.00,5384.45,2026-08-18,2026-10-08,Pago com atraso
309,322,PIX,1,1834.10,0.00,1834.10,2026-08-26,2026-08-29,Pago
310,323,Boleto 14 dias,1,9346.93,0.00,9346.93,2024-09-24,2024-09-24,Pago
311,324,PIX,1,1786.10,0.00,1786.10,2024-11-11,2024-11-11,Pago
312,325,Cartão de crédito,1,739.80,3.20,716.13,2025-01-09,2025-01-09,Pago
313,326,Boleto 28 dias,1,1524.46,0.00,1524.46,2025-03-24,2025-03-24,Pago
314,327,PIX,1,5801.97,0.00,5801.97,2025-04-24,2025-04-24,Pago
315,328,Boleto 28 dias,1,2841.82,0.00,2841.82,2025-07-14,2025-07-14,Pago
316,329,Boleto 14 dias,1,6124.83,0.00,6124.83,2025-09-01,2025-09-01,Pago
317,330,Dinheiro,1,7299.89,0.00,7299.89,2025-10-03,2025-10-03,Pago
318,331,PIX,1,4352.63,0.00,4352.63,2025-11-26,2025-11-26,Pago
319,332,PIX,1,1718.82,0.00,1718.82,2026-01-19,2026-01-19,Pago
320,333,PIX,1,974.38,0.00,974.38,2026-02-23,2026-02-23,Pago
321,334,PIX,1,4345.85,0.00,4345.85,2026-04-08,2026-04-08,Pago
322,335,Dinheiro,1,2026.68,0.00,2026.68,2026-05-28,2026-05-28,Pago
323,336,Boleto 14 dias,1,3492.06,0.00,3492.06,2026-07-30,2026-07-31,Pago
324,337,Boleto 28 dias,1,991.83,0.00,991.83,2024-10-15,2024-10-15,Pago
325,338,PIX,1,1022.68,0.00,1022.68,2024-12-03,,Inadimplente
326,339,Cartão de crédito,3,288.61,3.20,279.37,2025-02-04,2025-02-04,Pago
327,340,Cartão de crédito,1,2590.48,3.20,2507.58,2025-05-06,2025-05-06,Pago
328,341,Cartão de crédito,1,2560.60,3.20,2478.66,2025-07-03,2025-08-12,Pago com atraso
329,342,Boleto 14 dias,1,2998.97,0.00,2998.97,2025-10-30,2025-10-30,Pago
330,343,PIX,1,120.88,0.00,120.88,2025-12-19,2025-12-19,Pago
331,344,PIX,1,1411.81,0.00,1411.81,2026-03-26,2026-03-26,Pago
332,345,Boleto 14 dias,1,786.66,0.00,786.66,2026-06-22,2026-08-20,Pago com atraso
333,346,Boleto 28 dias,1,627.66,0.00,627.66,2026-09-15,,Em aberto
334,347,Dinheiro,1,1748.74,0.00,1748.74,2024-09-20,2024-10-12,Pago com atraso
335,348,PIX,1,4211.99,0.00,4211.99,2024-11-11,2024-11-11,Pago
336,349,Dinheiro,1,3237.95,0.00,3237.95,2025-01-09,2025-01-12,Pago
337,350,Cartão de crédito,1,2117.70,3.20,2049.93,2025-03-08,,Inadimplente
338,351,Cartão de crédito,1,6758.73,3.20,6542.45,2025-05-13,2025-05-13,Pago
339,352,Boleto 28 dias,1,3465.38,0.00,3465.38,2025-07-15,2025-07-18,Pago
340,353,Boleto 28 dias,1,-273.68,0.00,-273.68,2025-08-19,2025-08-19,Pago
341,354,PIX,1,2596.26,0.00,2596.26,2025-09-19,,Inadimplente
342,355,Cartão de crédito,1,3373.28,3.20,3265.34,2025-11-25,,Inadimplente
343,356,Cartão de crédito,2,79.97,3.20,77.41,2026-01-31,2026-01-31,Pago
344,357,Cheque a prazo,1,3202.60,0.00,3202.60,2026-04-13,2026-04-16,Pago
345,358,Dinheiro,1,3813.71,0.00,3813.71,2026-04-30,2026-04-30,Pago
346,359,Dinheiro,1,5400.85,0.00,5400.85,2026-06-26,2026-06-26,Pago
347,360,Boleto 28 dias,1,6585.88,0.00,6585.88,2026-09-07,,Em aberto
348,361,PIX,1,3294.87,0.00,3294.87,2026-03-23,2026-03-23,Pago
349,362,PIX,1,3562.48,0.00,3562.48,2026-05-26,2026-05-27,Pago
350,363,PIX,1,1470.50,0.00,1470.50,2026-07-04,2026-07-07,Pago
351,364,Cartão de débito,1,2912.37,1.80,2859.95,2026-08-08,2026-08-08,Pago
352,365,Boleto 28 dias,1,1790.37,0.00,1790.37,2025-10-22,2025-10-22,Pago
353,366,Boleto 14 dias,1,2184.38,0.00,2184.38,2025-12-18,2025-12-25,Pago
354,367,PIX,1,2373.88,0.00,2373.88,2026-03-18,2026-05-14,Pago com atraso
355,368,PIX,1,2570.36,0.00,2570.36,2026-05-27,2026-05-27,Pago
356,369,PIX,1,968.53,0.00,968.53,2026-08-19,2026-08-19,Pago
357,370,PIX,1,4586.30,0.00,4586.30,2026-03-10,2026-03-11,Pago
358,371,Boleto 28 dias,1,1395.45,0.00,1395.45,2026-06-04,2026-06-04,Pago
359,372,PIX,1,5298.78,0.00,5298.78,2026-06-23,2026-06-23,Pago
360,373,Cartão de débito,1,3525.72,1.80,3462.26,2026-08-07,2026-09-19,Pago com atraso
361,374,Cartão de crédito,6,484.84,3.20,469.33,2024-10-04,2024-10-05,Pago
362,375,Boleto 28 dias,1,481.78,0.00,481.78,2025-01-06,2025-01-06,Pago
363,376,Boleto 28 dias,1,927.78,0.00,927.78,2025-04-30,2025-04-30,Pago
364,377,Cartão de débito,1,1111.73,1.80,1091.72,2025-05-11,2025-05-18,Pago
365,378,PIX,1,872.18,0.00,872.18,2025-08-05,2025-08-05,Pago
366,379,PIX,1,1463.92,0.00,1463.92,2025-09-30,2025-09-30,Pago
367,380,Cartão de crédito,4,1139.72,3.20,1103.25,2026-01-28,2026-01-28,Pago
368,381,PIX,1,412.19,0.00,412.19,2026-05-19,2026-05-26,Pago
369,382,PIX,1,1285.54,0.00,1285.54,2026-07-17,2026-07-17,Pago
370,383,Dinheiro,1,4401.31,0.00,4401.31,2024-09-06,2024-09-13,Pago
371,384,Dinheiro,1,2083.38,0.00,2083.38,2024-11-07,2024-11-07,Pago
372,385,Boleto 28 dias,1,1670.93,0.00,1670.93,2025-03-24,2025-03-27,Pago
373,386,PIX,1,2783.47,0.00,2783.47,2025-07-02,2025-07-05,Pago
374,387,Boleto 28 dias,1,2643.45,0.00,2643.45,2025-12-05,2025-12-08,Pago
375,388,Boleto 28 dias,1,4039.41,0.00,4039.41,2026-03-12,2026-03-12,Pago
376,389,Dinheiro,1,1222.19,0.00,1222.19,2026-05-01,2026-05-01,Pago
377,390,Dinheiro,1,1596.69,0.00,1596.69,2026-08-17,2026-08-18,Pago
378,391,Boleto 28 dias,1,5089.94,0.00,5089.94,2024-10-15,2024-10-15,Pago
379,392,Boleto 14 dias,1,5426.29,0.00,5426.29,2024-11-08,2024-11-08,Pago
380,393,Boleto 28 dias,1,1396.46,0.00,1396.46,2025-01-31,2025-02-03,Pago
381,394,Dinheiro,1,5627.44,0.00,5627.44,2025-02-11,2025-02-11,Pago
382,395,Boleto 14 dias,1,3268.96,0.00,3268.96,2025-04-28,2025-04-28,Pago
383,396,PIX,1,5167.81,0.00,5167.81,2025-06-23,2025-06-23,Pago
384,397,Boleto 14 dias,1,2270.09,0.00,2270.09,2025-08-21,2025-08-21,Pago
385,398,Boleto 14 dias,1,3877.69,0.00,3877.69,2025-10-30,2025-11-02,Pago
386,399,Boleto 28 dias,1,1913.64,0.00,1913.64,2025-12-24,2025-12-24,Pago
387,400,Cartão de crédito,4,963.20,3.20,932.38,2026-02-12,,Inadimplente
388,401,PIX,1,3613.24,0.00,3613.24,2026-04-16,2026-04-19,Pago
389,402,Boleto 14 dias,1,2335.83,0.00,2335.83,2026-06-24,2026-08-09,Pago com atraso
390,403,Dinheiro,1,4462.27,0.00,4462.27,2026-07-31,2026-07-31,Pago
391,404,Cartão de crédito,3,1447.25,3.20,1400.94,2024-09-21,2024-09-21,Pago
392,405,Dinheiro,1,846.29,0.00,846.29,2024-12-25,2024-12-25,Pago
393,406,Cartão de crédito,2,1547.35,3.20,1497.83,2025-04-02,2025-04-21,Pago com atraso
394,407,Boleto 28 dias,1,1166.14,0.00,1166.14,2025-09-01,2025-09-26,Pago com atraso
395,408,PIX,1,759.19,0.00,759.19,2025-11-28,2025-12-01,Pago
396,410,PIX,1,5009.33,0.00,5009.33,2026-06-11,2026-06-11,Pago
397,411,Boleto 28 dias,1,3496.31,0.00,3496.31,2024-10-22,2024-10-22,Pago
398,412,Boleto 14 dias,1,5582.38,0.00,5582.38,2024-11-12,2024-11-12,Pago
399,413,PIX,1,3582.51,0.00,3582.51,2025-01-23,2025-01-26,Pago
400,414,Cheque a prazo,1,1803.52,0.00,1803.52,2025-04-18,2025-04-18,Pago
401,415,Cartão de crédito,1,1827.16,3.20,1768.69,2025-05-18,2025-05-18,Pago
402,416,Cartão de crédito,2,1589.28,3.20,1538.42,2025-07-15,2025-07-15,Pago
403,417,PIX,1,1938.81,0.00,1938.81,2025-09-22,,Inadimplente
404,418,Cartão de crédito,3,1168.42,3.20,1131.03,2025-11-27,2025-11-27,Pago
405,419,Boleto 14 dias,1,1396.47,0.00,1396.47,2026-01-28,2026-01-28,Pago
406,420,Boleto 14 dias,1,1624.81,0.00,1624.81,2026-03-27,2026-03-27,Pago
407,421,Cartão de débito,1,1883.62,1.80,1849.71,2026-04-28,2026-04-28,Pago
408,422,Cartão de débito,1,659.07,1.80,647.21,2026-06-30,2026-08-01,Pago com atraso
409,423,Boleto 28 dias,1,2545.22,0.00,2545.22,2026-09-24,,Em aberto
410,424,Boleto 28 dias,1,1714.63,0.00,1714.63,2024-10-22,,Inadimplente
411,425,Boleto 28 dias,1,1164.01,0.00,1164.01,2024-12-14,2024-12-14,Pago
412,426,Boleto 28 dias,1,733.92,0.00,733.92,2026-04-03,2026-04-06,Pago
413,427,Cheque a prazo,1,1038.88,0.00,1038.88,2026-08-14,2026-08-14,Pago
414,428,PIX,1,6464.39,0.00,6464.39,2024-09-24,2024-10-01,Pago
415,429,Boleto 14 dias,1,3287.77,0.00,3287.77,2024-12-21,2024-12-22,Pago
416,430,Dinheiro,1,1606.15,0.00,1606.15,2025-04-04,2025-04-04,Pago
417,431,Boleto 28 dias,1,2630.10,0.00,2630.10,2025-07-01,2025-07-21,Pago com atraso
418,432,Cartão de crédito,3,1628.97,3.20,1576.84,2025-08-26,2025-09-14,Pago com atraso
419,433,Cartão de débito,1,1593.90,1.80,1565.21,2025-10-29,2025-10-29,Pago
420,434,Boleto 28 dias,1,532.30,0.00,532.30,2026-02-16,2026-02-17,Pago
421,435,Boleto 28 dias,1,1967.49,0.00,1967.49,2026-05-08,2026-05-11,Pago
422,436,Cartão de débito,1,1795.75,1.80,1763.43,2026-07-29,2026-07-29,Pago
423,437,Boleto 14 dias,1,328.47,0.00,328.47,2024-10-10,2024-10-25,Pago
424,438,Boleto 14 dias,1,2365.27,0.00,2365.27,2024-09-16,2024-09-23,Pago
425,439,Boleto 14 dias,1,2687.70,0.00,2687.70,2024-10-31,2024-11-01,Pago
426,440,PIX,1,4581.11,0.00,4581.11,2024-12-21,2024-12-21,Pago
427,441,Cartão de crédito,2,2679.15,3.20,2593.42,2025-02-04,2025-03-09,Pago com atraso
428,442,Boleto 14 dias,1,4827.93,0.00,4827.93,2025-03-26,2025-03-26,Pago
429,443,Boleto 28 dias,1,1854.82,0.00,1854.82,2025-06-19,2025-06-20,Pago
430,444,PIX,1,3398.15,0.00,3398.15,2025-07-07,2025-07-14,Pago
431,445,PIX,1,2970.94,0.00,2970.94,2025-08-28,2025-08-28,Pago
432,446,PIX,1,6080.05,0.00,6080.05,2025-10-06,,Inadimplente
433,447,Boleto 28 dias,1,1431.13,0.00,1431.13,2025-12-18,2026-01-25,Pago com atraso
434,448,Boleto 28 dias,1,1415.76,0.00,1415.76,2026-01-19,2026-01-19,Pago
435,449,Boleto 28 dias,1,2622.53,0.00,2622.53,2026-03-03,2026-04-21,Pago com atraso
436,450,Cartão de crédito,1,3911.58,3.20,3786.41,2026-04-10,2026-04-13,Pago
437,451,Boleto 28 dias,1,3027.39,0.00,3027.39,2026-06-18,2026-06-19,Pago
438,452,Boleto 28 dias,1,2270.88,0.00,2270.88,2026-08-18,2026-08-25,Pago
439,453,Cartão de crédito,3,18746.20,3.20,18146.32,2026-06-18,2026-06-18,Pago
440,454,Cartão de débito,1,3800.07,1.80,3731.67,2026-07-16,2026-07-19,Pago
441,455,Cartão de débito,1,1504.32,1.80,1477.24,2026-08-20,2026-08-20,Pago
442,456,Dinheiro,1,2507.70,0.00,2507.70,2024-09-06,2024-09-06,Pago
443,457,Boleto 28 dias,1,1072.06,0.00,1072.06,2025-02-13,2025-04-14,Pago com atraso
444,458,Cheque a prazo,1,2423.56,0.00,2423.56,2025-06-09,2025-06-09,Pago
445,459,Cheque a prazo,1,871.86,0.00,871.86,2025-09-05,2025-09-06,Pago
446,460,Cartão de crédito,4,1753.16,3.20,1697.06,2025-10-25,2025-11-01,Pago
447,461,Cartão de crédito,2,364.08,3.20,352.43,2026-01-23,2026-01-24,Pago
448,462,Boleto 28 dias,1,1561.75,0.00,1561.75,2026-06-04,2026-06-05,Pago
449,463,Boleto 14 dias,1,15422.79,0.00,15422.79,2024-09-19,2024-09-22,Pago
450,465,Dinheiro,1,7208.48,0.00,7208.48,2024-11-14,2024-11-14,Pago
451,466,Dinheiro,1,9603.52,0.00,9603.52,2024-12-09,2024-12-09,Pago
452,468,Boleto 14 dias,1,4333.55,0.00,4333.55,2025-02-11,2025-02-14,Pago
453,469,Cheque a prazo,1,11193.12,0.00,11193.12,2025-04-10,2025-04-10,Pago
454,470,PIX,1,11635.28,0.00,11635.28,2025-03-31,2025-04-03,Pago
455,471,Cartão de crédito,1,7506.03,3.20,7265.84,2025-05-03,2025-05-03,Pago
456,472,Cartão de crédito,4,3855.39,3.20,3732.02,2025-05-20,2025-05-20,Pago
457,473,Cartão de débito,1,10012.96,1.80,9832.73,2025-06-27,2025-06-30,Pago
458,474,PIX,1,4108.02,0.00,4108.02,2025-07-17,,Inadimplente
459,475,Dinheiro,1,4275.36,0.00,4275.36,2025-08-18,2025-08-19,Pago
460,477,Dinheiro,1,6661.26,0.00,6661.26,2025-10-01,2025-10-16,Pago
461,478,Boleto 28 dias,1,8034.21,0.00,8034.21,2025-12-01,,Inadimplente
462,479,Dinheiro,1,13031.77,0.00,13031.77,2025-11-22,,Inadimplente
463,480,Boleto 28 dias,1,1822.38,0.00,1822.38,2026-01-22,2026-01-22,Pago
464,481,Boleto 28 dias,1,3513.59,0.00,3513.59,2026-02-17,2026-02-17,Pago
465,482,Boleto 28 dias,1,2017.83,0.00,2017.83,2026-03-19,2026-03-19,Pago
466,483,Boleto 28 dias,1,4399.62,0.00,4399.62,2026-04-27,2026-05-12,Pago
467,484,Cartão de débito,1,4654.89,1.80,4571.10,2026-04-23,2026-04-23,Pago
468,485,PIX,1,2903.77,0.00,2903.77,2024-09-02,2024-09-02,Pago
469,486,Boleto 28 dias,1,6273.50,0.00,6273.50,2025-01-03,2025-01-06,Pago
470,487,Boleto 28 dias,1,1426.22,0.00,1426.22,2025-03-26,2025-04-02,Pago
471,488,PIX,1,5931.77,0.00,5931.77,2025-05-29,2025-05-29,Pago
472,489,Boleto 28 dias,1,292.55,0.00,292.55,2025-10-29,2025-10-30,Pago
473,490,Boleto 14 dias,1,1663.63,0.00,1663.63,2025-02-26,2025-02-26,Pago
474,491,Cartão de crédito,1,4810.69,3.20,4656.75,2025-04-10,2025-04-13,Pago
475,492,Boleto 28 dias,1,1815.44,0.00,1815.44,2025-08-22,2025-08-22,Pago
476,493,Boleto 28 dias,1,2005.00,0.00,2005.00,2025-10-17,2025-10-17,Pago
477,494,PIX,1,1579.97,0.00,1579.97,2026-01-05,2026-01-05,Pago
478,495,Boleto 28 dias,1,2680.79,0.00,2680.79,2026-05-22,2026-05-22,Pago
479,496,Cartão de débito,1,1959.04,1.80,1923.78,2026-07-01,2026-07-08,Pago
480,497,Boleto 28 dias,1,684.49,0.00,684.49,2025-03-18,2025-03-21,Pago
481,498,PIX,1,1186.31,0.00,1186.31,2025-04-16,2025-04-16,Pago
482,499,Boleto 14 dias,1,2865.98,0.00,2865.98,2025-09-08,,Inadimplente
483,500,Cartão de débito,1,2032.36,1.80,1995.78,2024-09-05,2024-09-12,Pago
484,501,Boleto 14 dias,1,4718.24,0.00,4718.24,2024-11-18,2024-12-03,Pago
485,502,PIX,1,1222.99,0.00,1222.99,2025-01-14,2025-01-15,Pago
486,503,Boleto 28 dias,1,6058.89,0.00,6058.89,2025-04-11,2025-04-11,Pago
487,504,PIX,1,2552.60,0.00,2552.60,2025-04-28,2025-04-29,Pago
488,505,Cartão de débito,1,2171.08,1.80,2132.00,2025-06-26,2025-08-20,Pago com atraso
489,506,Boleto 14 dias,1,1427.86,0.00,1427.86,2025-08-23,2025-08-23,Pago
490,507,Boleto 14 dias,1,3124.10,0.00,3124.10,2025-10-01,2025-10-04,Pago
491,508,Cartão de crédito,1,1324.39,3.20,1282.01,2025-10-30,2025-11-02,Pago
492,509,Boleto 28 dias,1,2855.37,0.00,2855.37,2026-01-15,2026-01-15,Pago
493,510,Dinheiro,1,2400.41,0.00,2400.41,2026-01-26,2026-01-26,Pago
494,511,Dinheiro,1,4108.17,0.00,4108.17,2026-03-10,2026-03-10,Pago
495,512,PIX,1,3024.44,0.00,3024.44,2026-04-27,2026-04-27,Pago
496,513,Dinheiro,1,5170.24,0.00,5170.24,2026-07-01,2026-07-08,Pago
497,514,PIX,1,2735.62,0.00,2735.62,2024-09-09,2024-09-09,Pago
498,515,Boleto 14 dias,1,6311.42,0.00,6311.42,2024-10-28,2024-12-11,Pago com atraso
499,516,Cheque a prazo,1,3368.27,0.00,3368.27,2025-01-13,2025-01-13,Pago
500,517,Boleto 14 dias,1,4262.65,0.00,4262.65,2025-02-13,2025-02-13,Pago
501,518,Boleto 28 dias,1,4225.71,0.00,4225.71,2025-05-02,2025-05-02,Pago
502,519,Boleto 28 dias,1,2597.03,0.00,2597.03,2025-06-24,2025-06-24,Pago
503,520,Cheque a prazo,1,2336.13,0.00,2336.13,2025-08-13,2025-08-28,Pago
504,521,Boleto 14 dias,1,2112.78,0.00,2112.78,2025-09-17,2025-09-20,Pago
505,522,Boleto 14 dias,1,3716.93,0.00,3716.93,2025-10-30,2025-10-30,Pago
506,523,Boleto 28 dias,1,3607.93,0.00,3607.93,2026-01-05,2026-01-06,Pago
507,524,PIX,1,3515.48,0.00,3515.48,2026-02-16,2026-03-14,Pago com atraso
508,525,Boleto 14 dias,1,3875.29,0.00,3875.29,2026-05-07,2026-05-07,Pago
509,526,Boleto 14 dias,1,7739.62,0.00,7739.62,2026-06-25,2026-06-26,Pago
510,527,Boleto 28 dias,1,2434.92,0.00,2434.92,2026-09-03,,Em aberto
511,528,Boleto 14 dias,1,2149.43,0.00,2149.43,2026-03-02,2026-03-02,Pago
512,529,PIX,1,2804.87,0.00,2804.87,2026-06-19,2026-06-19,Pago
513,530,Boleto 28 dias,1,3399.88,0.00,3399.88,2024-10-17,2024-10-18,Pago
514,531,Boleto 14 dias,1,2087.63,0.00,2087.63,2025-01-30,2025-01-31,Pago
515,532,Boleto 14 dias,1,2324.27,0.00,2324.27,2025-04-22,2025-04-22,Pago
516,533,Boleto 14 dias,1,354.55,0.00,354.55,2025-08-07,2025-08-07,Pago
517,534,Boleto 28 dias,1,2258.10,0.00,2258.10,2025-10-31,2025-11-03,Pago
518,535,PIX,1,1322.98,0.00,1322.98,2026-02-12,2026-02-15,Pago
519,536,Boleto 28 dias,1,1532.78,0.00,1532.78,2026-07-10,2026-07-10,Pago
520,537,Cartão de crédito,1,5862.04,3.20,5674.45,2024-09-04,2024-09-04,Pago
521,538,Boleto 28 dias,1,1082.12,0.00,1082.12,2024-11-06,2024-11-09,Pago
522,539,Boleto 28 dias,1,3056.87,0.00,3056.87,2024-12-17,2024-12-17,Pago
523,540,Boleto 28 dias,1,3526.61,0.00,3526.61,2025-02-12,2025-02-12,Pago
524,541,Boleto 28 dias,1,2694.08,0.00,2694.08,2025-04-03,2025-04-03,Pago
525,542,Boleto 28 dias,1,2596.45,0.00,2596.45,2025-05-14,2025-05-14,Pago
526,543,Boleto 28 dias,1,7088.08,0.00,7088.08,2025-07-11,2025-07-11,Pago
527,544,Boleto 28 dias,1,1851.26,0.00,1851.26,2025-08-18,2025-10-03,Pago com atraso
528,545,Cartão de crédito,2,772.52,3.20,747.80,2025-09-02,2025-09-02,Pago
529,546,Boleto 28 dias,1,5779.17,0.00,5779.17,2025-11-25,2025-11-25,Pago
530,547,PIX,1,1363.84,0.00,1363.84,2026-01-16,2026-01-17,Pago
531,548,Boleto 28 dias,1,2498.30,0.00,2498.30,2026-04-09,2026-04-09,Pago
532,549,Cartão de débito,1,4056.78,1.80,3983.76,2026-05-09,2026-05-09,Pago
533,550,PIX,1,1328.38,0.00,1328.38,2026-07-02,2026-07-24,Pago com atraso
534,551,Boleto 28 dias,1,1990.70,0.00,1990.70,2024-10-17,2024-12-13,Pago com atraso
535,552,PIX,1,4419.36,0.00,4419.36,2024-10-22,2024-10-22,Pago
536,553,Boleto 14 dias,1,364.44,0.00,364.44,2025-01-10,2025-02-19,Pago com atraso
537,554,PIX,1,3355.25,0.00,3355.25,2025-02-18,2025-02-18,Pago
538,555,Boleto 14 dias,1,2084.40,0.00,2084.40,2025-04-08,2025-04-08,Pago
539,556,Boleto 28 dias,1,403.71,0.00,403.71,2025-06-16,2025-07-07,Pago com atraso
540,557,Boleto 14 dias,1,3492.15,0.00,3492.15,2025-07-18,2025-07-18,Pago
541,558,Boleto 14 dias,1,3210.44,0.00,3210.44,2025-09-02,2025-09-05,Pago
542,559,PIX,1,1583.92,0.00,1583.92,2025-09-25,2025-09-25,Pago
543,560,PIX,1,6827.64,0.00,6827.64,2025-11-18,2025-11-18,Pago
544,561,Boleto 14 dias,1,1858.17,0.00,1858.17,2026-01-13,2026-03-03,Pago com atraso
545,562,Cartão de crédito,2,6855.92,3.20,6636.53,2026-03-05,2026-03-12,Pago
546,563,PIX,1,498.53,0.00,498.53,2026-05-01,2026-05-01,Pago
547,564,Cartão de débito,1,2218.30,1.80,2178.37,2026-07-10,2026-07-10,Pago
548,565,Cartão de débito,1,4420.80,1.80,4341.23,2026-08-27,2026-08-28,Pago
549,566,Boleto 28 dias,1,1601.04,0.00,1601.04,2024-10-23,2024-10-23,Pago
550,567,PIX,1,1334.04,0.00,1334.04,2025-01-02,2025-01-02,Pago
551,568,Boleto 28 dias,1,1454.82,0.00,1454.82,2025-06-08,2025-06-11,Pago
552,569,Boleto 28 dias,1,140.16,0.00,140.16,2025-09-15,2025-09-15,Pago
553,570,Boleto 14 dias,1,1897.57,0.00,1897.57,2025-12-13,2025-12-13,Pago
554,572,Cartão de crédito,6,2344.67,3.20,2269.64,2026-06-10,2026-06-10,Pago
555,573,Boleto 14 dias,1,2143.37,0.00,2143.37,2026-08-27,2026-08-27,Pago
556,574,Boleto 14 dias,1,1589.37,0.00,1589.37,2024-09-19,,Inadimplente
557,575,Dinheiro,1,5476.80,0.00,5476.80,2024-11-23,2024-11-23,Pago
558,576,Boleto 14 dias,1,527.91,0.00,527.91,2025-03-12,2025-03-19,Pago
559,577,Boleto 28 dias,1,4778.13,0.00,4778.13,2025-07-25,2025-07-25,Pago
560,578,Boleto 14 dias,1,1815.33,0.00,1815.33,2025-09-22,2025-09-22,Pago
561,579,Boleto 28 dias,1,619.09,0.00,619.09,2026-01-02,2026-01-02,Pago
562,580,PIX,1,2695.59,0.00,2695.59,2026-04-13,2026-05-15,Pago com atraso
563,581,PIX,1,1436.57,0.00,1436.57,2026-07-08,2026-07-08,Pago
564,582,Boleto 14 dias,1,217.91,0.00,217.91,2024-10-04,2024-10-07,Pago
565,583,Cartão de crédito,3,619.28,3.20,599.46,2024-12-09,2024-12-09,Pago
566,584,Boleto 28 dias,1,1553.98,0.00,1553.98,2025-03-19,2025-04-03,Pago
567,585,Boleto 28 dias,1,522.62,0.00,522.62,2025-07-10,2025-07-10,Pago
568,586,Boleto 28 dias,1,977.32,0.00,977.32,2025-09-16,2025-10-21,Pago com atraso
569,587,Dinheiro,1,3531.13,0.00,3531.13,2025-11-21,2025-11-21,Pago
570,588,Boleto 14 dias,1,464.69,0.00,464.69,2026-02-12,2026-02-12,Pago
571,589,Dinheiro,1,4298.20,0.00,4298.20,2026-05-09,2026-06-05,Pago com atraso
572,590,Cartão de crédito,4,231.20,3.20,223.80,2026-07-12,2026-07-19,Pago
573,591,Boleto 28 dias,1,745.20,0.00,745.20,2024-10-18,2024-11-02,Pago
574,592,PIX,1,4251.13,0.00,4251.13,2024-11-30,2024-12-03,Pago
575,593,Cartão de débito,1,2159.54,1.80,2120.67,2025-03-18,2025-03-18,Pago
576,594,Boleto 28 dias,1,2390.42,0.00,2390.42,2025-07-18,2025-07-18,Pago
577,595,PIX,1,459.35,0.00,459.35,2025-10-14,2025-10-15,Pago
578,596,PIX,1,809.76,0.00,809.76,2025-12-16,2025-12-19,Pago
579,597,Boleto 28 dias,1,626.72,0.00,626.72,2026-03-19,2026-04-23,Pago com atraso
580,598,PIX,1,1393.71,0.00,1393.71,2026-04-15,2026-04-22,Pago
581,599,Dinheiro,1,13.16,0.00,13.16,2026-07-21,2026-07-21,Pago
582,600,Dinheiro,1,3496.95,0.00,3496.95,2025-01-31,2025-01-31,Pago
583,601,Boleto 28 dias,1,8104.20,0.00,8104.20,2025-03-18,2025-03-18,Pago
584,602,Dinheiro,1,2332.88,0.00,2332.88,2025-03-27,2025-03-27,Pago
585,603,Boleto 28 dias,1,8410.47,0.00,8410.47,2025-05-28,2025-05-29,Pago
586,604,Boleto 28 dias,1,7003.94,0.00,7003.94,2025-06-30,2025-06-30,Pago
587,605,Cartão de débito,1,8461.28,1.80,8308.98,2025-06-20,2025-06-20,Pago
588,606,Dinheiro,1,5027.01,0.00,5027.01,2025-07-31,2025-08-03,Pago
589,607,Cartão de crédito,1,7739.57,3.20,7491.90,2025-09-06,2025-10-03,Pago com atraso
590,608,Boleto 28 dias,1,468.10,0.00,468.10,2026-04-28,2026-04-28,Pago
591,609,Cheque a prazo,1,10910.14,0.00,10910.14,2024-10-14,2024-10-14,Pago
592,610,Boleto 28 dias,1,4101.29,0.00,4101.29,2024-10-23,2024-10-23,Pago
593,611,Dinheiro,1,8452.67,0.00,8452.67,2024-11-02,2024-11-02,Pago
594,612,Boleto 28 dias,1,8744.58,0.00,8744.58,2024-12-23,2024-12-26,Pago
595,613,PIX,1,2767.87,0.00,2767.87,2025-01-06,2025-01-06,Pago
596,614,Cartão de débito,1,9195.05,1.80,9029.54,2025-02-15,2025-02-15,Pago
597,615,PIX,1,2785.36,0.00,2785.36,2025-03-24,2025-03-24,Pago
598,616,Boleto 14 dias,1,15505.60,0.00,15505.60,2025-04-23,2025-04-23,Pago
599,617,Cheque a prazo,1,3805.18,0.00,3805.18,2025-06-09,2025-06-10,Pago
600,618,Boleto 14 dias,1,8154.46,0.00,8154.46,2025-06-17,,Inadimplente
601,619,Boleto 28 dias,1,3539.66,0.00,3539.66,2025-07-24,2025-07-27,Pago
602,620,Boleto 28 dias,1,4922.51,0.00,4922.51,2025-08-28,2025-08-28,Pago
603,621,Boleto 14 dias,1,8059.29,0.00,8059.29,2025-09-12,2025-09-12,Pago
