visita_id,cliente_id,vendedor_id,data_visita,resultado,duracao_min
615,52,33,2025-04-07,Pedido realizado,39
616,52,33,2025-05-02,Pedido realizado,12
617,52,33,2025-06-18,Cliente ausente,18
618,52,33,2025-08-05,Pedido realizado,66
619,52,33,2025-09-16,Apenas relacionamento,43
620,52,33,2025-10-28,Pedido realizado,89
621,52,33,2025-11-18,Reagendada,48
622,52,33,2026-04-27,Apenas relacionamento,59
623,52,33,2026-05-18,Pedido realizado,10
624,52,33,2026-08-19,Pedido realizado,40
625,53,36,2024-10-21,Sem pedido,37
626,53,36,2025-01-20,Pedido realizado,33
627,53,36,2025-02-05,Pedido realizado,46
628,53,36,2025-04-25,Pedido realizado,16
629,53,36,2025-09-09,Pedido realizado,56
630,53,36,2025-11-25,Pedido realizado,59
631,53,36,2026-01-13,Pedido realizado,69
632,53,36,2026-02-06,Pedido realizado,59
633,53,36,2026-02-26,Pedido realizado,18
634,53,36,2026-04-22,Pedido realizado,39
635,53,36,2026-06-04,Cliente ausente,79
636,54,2,2024-09-23,Cliente ausente,47
637,54,2,2024-11-01,Cliente ausente,81
638,54,2,2025-02-07,Pedido realizado,27
639,54,2,2025-05-23,Pedido realizado,29
640,54,2,2025-06-30,Pedido realizado,47
641,54,2,2025-08-13,Sem pedido,39
642,54,2,2025-09-23,Sem pedido,34
643,54,2,2026-02-18,Cliente ausente,76
644,54,2,2026-06-24,Pedido realizado,22
645,54,2,2026-07-16,Sem pedido,76
646,54,2,2026-08-24,Pedido realizado,11
647,55,20,2025-02-28,Reagendada,52
648,55,20,2025-03-21,Pedido realizado,16
649,55,20,2025-04-08,Sem pedido,58
650,55,20,2025-06-02,Cliente ausente,80
651,55,20,2025-07-11,Pedido realizado,75
652,55,20,2025-09-02,Pedido realizado,10
653,55,20,2025-10-27,Cliente ausente,88
654,55,20,2025-12-19,Pedido realizado,39
655,55,20,2026-01-05,Pedido realizado,44
656,55,20,2026-01-30,Reagendada,33
657,55,20,2026-05-07,Pedido realizado,13
658,55,20,2026-07-22,Pedido realizado,49
659,56,41,2025-03-07,Pedido realizado,23
660,56,41,2025-05-23,Pedido realizado,40
661,56,41,2025-08-11,Sem pedido,57
662,56,41,2025-08-28,Pedido realizado,42
663,56,41,2025-10-08,Pedido realizado,54
664,56,41,2025-11-24,Cliente ausente,16
665,56,41,2026-01-09,Sem pedido,48
666,56,41,2026-04-03,Pedido realizado,12
667,56,41,2026-06-02,Pedido realizado,42
668,56,41,2026-07-16,Pedido realizado,40
669,57,4,2024-10-15,Sem pedido,74
670,57,4,2024-11-22,Pedido realizado,44
671,57,4,2024-12-16,Sem pedido,11
672,57,4,2025-01-24,Apenas relacionamento,67
673,57,4,2025-03-05,Sem pedido,88
674,57,4,2025-06-04,Cliente ausente,57
675,57,4,2025-07-09,Cliente ausente,47
676,57,4,2025-10-02,Pedido realizado,76
677,57,15,2025-11-24,Pedido realizado,58
678,57,15,2025-12-30,Reagendada,27
679,57,15,2026-02-18,Cliente ausente,10
680,57,15,2026-04-09,Pedido realizado,38
681,57,15,2026-05-18,Pedido realizado,60
682,57,15,2026-06-24,Sem pedido,40
683,57,15,2026-08-13,Pedido realizado,15
684,58,24,2024-10-25,Sem pedido,90
685,58,24,2025-01-13,Sem pedido,19
686,58,24,2025-05-29,Pedido realizado,42
687,58,24,2025-06-17,Cliente ausente,51
688,58,24,2025-07-31,Cliente ausente,80
689,58,24,2025-09-05,Pedido realizado,85
690,58,24,2025-10-30,Reagendada,35
691,58,24,2025-12-09,Apenas relacionamento,44
692,58,24,2026-01-27,Cliente ausente,53
693,58,24,2026-02-18,Sem pedido,20
694,58,24,2026-06-04,Pedido realizado,89
695,58,24,2026-07-24,Sem pedido,44
696,59,38,2026-02-17,Pedido realizado,12
697,59,38,2026-04-10,Sem pedido,14
698,59,38,2026-06-25,Apenas relacionamento,20
699,60,24,2024-11-05,Pedido realizado,76
700,60,24,2025-01-16,Reagendada,30
701,60,24,2025-02-14,Pedido realizado,33
702,60,24,2025-03-11,Pedido realizado,68
703,60,24,2025-04-24,Pedido realizado,56
704,60,24,2025-07-01,Pedido realizado,43
705,60,24,2025-08-20,Pedido realizado,75
706,60,24,2025-09-29,Cliente ausente,70
707,60,24,2025-11-06,Pedido realizado,49
708,60,24,2025-12-05,Sem pedido,66
709,60,24,2026-01-12,Reagendada,67
710,60,12,2026-05-14,Apenas relacionamento,71
711,60,12,2026-06-01,Sem pedido,86
712,60,12,2026-07-16,Pedido realizado,41
713,60,12,2026-08-28,Pedido realizado,74
714,61,1,2024-10-14,Pedido realizado,42
715,61,1,2024-11-27,Pedido realizado,73
716,61,1,2025-01-23,Cliente ausente,49
717,61,1,2025-04-21,Sem pedido,82
718,61,1,2025-05-29,Sem pedido,32
719,61,1,2025-07-10,Pedido realizado,11
720,61,1,2025-08-20,Cliente ausente,33
721,61,1,2025-09-08,Pedido realizado,78
722,61,1,2025-10-06,Reagendada,23
723,61,1,2025-12-17,Pedido realizado,18
724,61,1,2026-01-16,Pedido realizado,17
725,61,1,2026-07-10,Pedido realizado,63
726,62,21,2024-09-30,Pedido realizado,20
727,62,21,2024-12-23,Cliente ausente,26
728,62,21,2025-01-14,Apenas relacionamento,11
729,62,21,2025-02-10,Cliente ausente,55
730,62,21,2025-04-18,Apenas relacionamento,90
731,62,21,2025-05-20,Apenas relacionamento,28
732,62,21,2025-08-20,Pedido realizado,27
733,62,21,2025-09-22,Sem pedido,13
734,62,21,2025-10-10,Pedido realizado,81
735,62,21,2025-12-15,Pedido realizado,65
736,62,21,2026-01-12,Pedido realizado,35
737,62,21,2026-02-20,Cliente ausente,87
738,62,21,2026-03-16,Sem pedido,47
739,62,21,2026-06-16,Pedido realizado,55
740,62,21,2026-07-23,Apenas relacionamento,87
741,63,2,2024-10-10,Sem pedido,39
742,63,2,2024-12-04,Cliente ausente,54
743,63,2,2025-02-27,Cliente ausente,57
744,63,2,2025-05-12,Sem pedido,59
745,63,2,2025-06-30,Sem pedido,71
746,63,2,2025-08-07,Apenas relacionamento,34
747,63,2,2025-09-09,Pedido realizado,48
748,63,19,2026-01-29,Sem pedido,66
749,63,19,2026-02-24,Pedido realizado,90
750,63,19,2026-03-16,Pedido realizado,53
751,63,19,2026-05-21,Sem pedido,53
752,63,19,2026-06-08,Reagendada,34
753,64,9,2024-10-10,Reagendada,43
754,64,9,2024-11-06,Pedido realizado,26
755,64,9,2024-12-05,Pedido realizado,65
756,64,9,2025-01-06,Sem pedido,87
757,64,9,2025-02-21,Pedido realizado,24
758,64,10,2025-05-19,Sem pedido,66
759,64,10,2025-07-10,Cliente ausente,10
760,64,10,2025-08-29,Pedido realizado,73
761,64,10,2025-11-26,Sem pedido,43
762,64,10,2026-01-29,Cliente ausente,12
763,64,10,2026-04-28,Sem pedido,27
764,64,10,2026-06-04,Pedido realizado,16
765,64,10,2026-07-15,Pedido realizado,20
766,64,10,2026-08-04,Cliente ausente,20
767,65,24,2024-09-20,Pedido realizado,22
768,65,24,2024-11-25,Pedido realizado,71
769,65,24,2025-01-24,Pedido realizado,73
770,65,24,2025-03-06,Pedido realizado,58
771,65,24,2025-04-17,Pedido realizado,54
772,65,24,2025-06-06,Cliente ausente,11
773,65,24,2025-07-22,Pedido realizado,31
774,65,24,2025-08-27,Pedido realizado,63
775,65,24,2025-10-24,Reagendada,40
776,65,24,2025-12-11,Sem pedido,43
777,65,24,2026-02-20,Pedido realizado,74
778,65,24,2026-04-13,Reagendada,44
779,65,24,2026-06-24,Sem pedido,15
780,65,24,2026-07-24,Reagendada,36
781,65,24,2026-08-21,Cliente ausente,21
782,66,16,2024-11-27,Sem pedido,41
783,66,16,2025-01-06,Sem pedido,18
784,66,16,2025-05-05,Pedido realizado,87
785,66,16,2025-10-02,Pedido realizado,53
786,66,16,2025-10-20,Reagendada,66
787,66,16,2026-01-05,Sem pedido,15
788,66,16,2026-01-30,Sem pedido,10
789,66,16,2026-02-25,Sem pedido,53
790,66,16,2026-05-18,Reagendada,24
791,66,16,2026-06-30,Pedido realizado,21
792,66,16,2026-08-10,Sem pedido,81
793,67,27,2025-03-07,Pedido realizado,10
794,67,27,2025-04-17,Pedido realizado,58
795,67,27,2025-05-28,Pedido realizado,73
796,67,27,2025-07-03,Apenas relacionamento,71
797,67,27,2025-09-17,Sem pedido,64
798,67,27,2025-11-05,Reagendada,37
799,67,27,2025-12-02,Sem pedido,29
800,67,27,2025-12-18,Cliente ausente,66
801,67,27,2026-01-19,Sem pedido,10
802,67,27,2026-03-06,Apenas relacionamento,65
803,67,27,2026-05-20,Reagendada,79
804,67,27,2026-06-16,Pedido realizado,11
805,68,4,2026-04-16,Pedido realizado,77
806,68,4,2026-05-06,Reagendada,26
807,68,4,2026-07-28,Pedido realizado,43
808,69,6,2024-10-08,Pedido realizado,30
809,69,6,2024-11-14,Sem pedido,23
810,69,7,2024-12-03,Cliente ausente,89
811,69,7,2025-01-20,Pedido realizado,68
812,69,7,2025-02-27,Sem pedido,11
813,69,7,2025-03-28,Pedido realizado,51
814,69,7,2025-05-14,Cliente ausente,57
815,69,7,2025-07-11,Reagendada,55
816,69,7,2025-08-27,Pedido realizado,42
817,69,7,2025-11-06,Cliente ausente,88
818,69,7,2025-12-08,Reagendada,40
819,69,7,2025-12-30,Pedido realizado,68
820,69,7,2026-02-09,Pedido realizado,60
821,69,7,2026-03-04,Reagendada,58
822,69,7,2026-03-27,Sem pedido,21
823,69,7,2026-04-14,Pedido realizado,33
824,69,7,2026-05-27,Sem pedido,36
825,69,7,2026-06-16,Cliente ausente,10
826,69,7,2026-07-15,Pedido realizado,78
827,69,7,2026-08-31,Cliente ausente,65
828,70,6,2024-10-24,Pedido realizado,28
829,70,6,2024-11-26,Pedido realizado,71
830,70,6,2025-01-16,Reagendada,56
831,70,6,2025-03-12,Sem pedido,62
832,70,6,2025-04-15,Pedido realizado,68
833,70,6,2025-07-03,Pedido realizado,71
834,70,6,2025-08-21,Pedido realizado,55
835,70,6,2025-10-07,Pedido realizado,82
836,70,6,2025-11-04,Cliente ausente,73
837,70,6,2025-12-22,Pedido realizado,65
838,70,6,2026-01-30,Sem pedido,88
839,70,6,2026-03-13,Reagendada,87
840,70,6,2026-06-01,Pedido realizado,22
841,70,6,2026-06-24,Pedido realizado,68
842,70,6,2026-08-14,Pedido realizado,84
843,71,41,2024-10-22,Pedido realizado,82
844,71,41,2025-01-20,Apenas relacionamento,33
845,71,41,2025-05-01,Reagendada,83
846,71,41,2025-06-02,Pedido realizado,46
847,71,41,2025-06-25,Pedido realizado,70
848,71,41,2025-07-24,Sem pedido,58
849,71,41,2025-10-20,Sem pedido,12
850,71,41,2025-12-16,Sem pedido,68
851,71,41,2026-01-20,Pedido realizado,26
852,71,41,2026-04-02,Sem pedido,81
853,71,41,2026-05-15,Pedido realizado,74
854,71,41,2026-06-03,Pedido realizado,55
855,71,41,2026-06-24,Sem pedido,34
856,71,41,2026-08-10,Cliente ausente,35
857,72,15,2024-10-09,Reagendada,90
858,72,15,2024-12-30,Reagendada,36
859,72,15,2025-01-15,Pedido realizado,11
860,72,15,2025-03-11,Sem pedido,31
861,72,11,2025-08-18,Cliente ausente,80
862,72,11,2025-10-01,Apenas relacionamento,29
863,72,11,2025-11-14,Pedido realizado,56
864,72,11,2025-12-16,Pedido realizado,57
865,72,11,2026-02-02,Sem pedido,30
866,72,11,2026-03-20,Pedido realizado,88
867,72,11,2026-04-06,Reagendada,76
868,72,11,2026-05-21,Sem pedido,62
869,72,11,2026-07-21,Cliente ausente,26
870,73,16,2024-10-04,Sem pedido,51
871,73,16,2024-12-26,Pedido realizado,86
872,73,16,2025-01-23,Pedido realizado,49
873,73,16,2025-02-20,Sem pedido,55
874,73,16,2025-03-12,Pedido realizado,53
875,73,16,2025-04-15,Pedido realizado,63
876,73,16,2025-05-01,Apenas relacionamento,16
877,73,16,2025-07-02,Sem pedido,63
878,73,16,2025-07-29,Cliente ausente,62
879,73,16,2025-11-03,Cliente ausente,56
880,73,16,2026-03-11,Pedido realizado,84
881,73,16,2026-05-15,Pedido realizado,26
882,73,16,2026-07-27,Reagendada,17
883,74,20,2024-10-07,Reagendada,20
884,74,20,2025-01-03,Pedido realizado,23
885,74,20,2025-01-23,Sem pedido,83
886,74,20,2025-03-06,Pedido realizado,85
887,74,20,2025-03-24,Cliente ausente,56
888,74,20,2025-06-27,Pedido realizado,77
889,74,20,2025-08-04,Apenas relacionamento,64
890,74,20,2025-09-03,Cliente ausente,55
891,74,20,2025-10-16,Sem pedido,76
892,74,20,2026-01-08,Pedido realizado,66
893,74,20,2026-02-03,Sem pedido,51
894,74,20,2026-03-02,Sem pedido,68
895,74,20,2026-04-15,Pedido realizado,67
896,74,20,2026-06-04,Pedido realizado,53
897,75,32,2024-10-11,Reagendada,71
898,75,32,2024-11-15,Pedido realizado,45
899,75,32,2025-02-28,Cliente ausente,80
900,75,32,2025-04-14,Pedido realizado,90
901,75,32,2025-05-15,Sem pedido,62
902,75,32,2025-07-18,Cliente ausente,43
903,75,32,2025-09-09,Pedido realizado,41
904,75,32,2025-10-31,Sem pedido,37
905,75,32,2025-12-17,Pedido realizado,40
906,75,32,2026-01-06,Pedido realizado,54
907,75,32,2026-03-12,Pedido realizado,45
908,75,32,2026-04-30,Reagendada,64
909,75,32,2026-06-23,Cliente ausente,39
910,75,32,2026-08-19,Cliente ausente,79
911,76,17,2024-10-01,Cliente ausente,60
912,76,17,2024-11-05,Pedido realizado,87
913,76,17,2024-12-24,Sem pedido,72
914,76,17,2025-01-16,Pedido realizado,22
915,76,17,2025-03-10,Pedido realizado,21
916,76,17,2025-04-04,Sem pedido,73
917,76,17,2025-08-06,Pedido realizado,51
918,76,17,2025-09-05,Pedido realizado,70
919,76,17,2025-10-09,Pedido realizado,36
920,76,17,2025-12-23,Sem pedido,49
921,76,17,2026-01-08,Pedido realizado,30
922,76,17,2026-02-18,Pedido realizado,38
923,76,17,2026-04-14,Sem pedido,53
924,77,28,2024-11-26,Pedido realizado,79
925,77,28,2024-12-25,Pedido realizado,29
926,77,28,2025-02-05,Pedido realizado,26
927,77,28,2025-03-03,Sem pedido,37
928,77,28,2025-04-01,Pedido realizado,56
929,77,28,2025-06-20,Sem pedido,20
930,77,28,2025-09-25,Pedido realizado,37
931,77,28,2025-11-10,Pedido realizado,59
932,77,28,2025-12-17,Sem pedido,59
933,77,28,2026-02-06,Pedido realizado,31
934,77,28,2026-02-25,Pedido realizado,72
935,77,28,2026-04-13,Pedido realizado,13
936,77,28,2026-06-02,Pedido realizado,44
937,77,28,2026-07-27,Sem pedido,78
938,77,28,2026-08-19,Pedido realizado,36
939,78,22,2024-12-12,Cliente ausente,65
940,78,22,2025-02-03,Sem pedido,76
941,78,22,2025-03-28,Reagendada,30
942,78,22,2025-04-17,Pedido realizado,66
943,78,22,2025-05-06,Pedido realizado,78
944,78,22,2025-08-05,Apenas relacionamento,20
945,78,22,2025-09-09,Pedido realizado,26
946,78,22,2025-12-04,Pedido realizado,10
947,78,22,2026-01-15,Sem pedido,84
948,78,22,2026-02-27,Apenas relacionamento,69
949,78,22,2026-04-23,Sem pedido,10
950,78,22,2026-06-08,Cliente ausente,74
951,78,22,2026-07-14,Pedido realizado,36
952,78,22,2026-08-18,Pedido realizado,38
953,79,9,2024-10-14,Sem pedido,65
954,79,9,2024-11-19,Pedido realizado,45
955,79,9,2025-02-27,Cliente ausente,31
956,79,9,2025-03-20,Pedido realizado,46
957,79,9,2025-04-21,Cliente ausente,20
958,79,9,2025-06-05,Pedido realizado,55
959,79,9,2025-06-30,Sem pedido,83
960,79,9,2025-08-08,Pedido realizado,22
961,79,9,2025-09-24,Pedido realizado,49
962,79,9,2025-10-23,Reagendada,70
963,79,9,2025-12-15,Sem pedido,69
964,79,9,2026-01-05,Pedido realizado,29
965,79,9,2026-01-21,Sem pedido,57
966,79,9,2026-03-05,Reagendada,75
967,79,9,2026-06-02,Pedido realizado,51
968,79,9,2026-06-23,Pedido realizado,26
969,80,20,2024-11-28,Sem pedido,83
970,80,20,2025-01-13,Pedido realizado,58
971,80,20,2025-02-19,Apenas relacionamento,32
972,80,20,2025-03-07,Pedido realizado,26
973,80,20,2025-04-21,Apenas relacionamento,31
974,80,20,2025-07-04,Sem pedido,27
975,80,20,2025-08-14,Pedido realizado,54
976,80,20,2025-09-29,Apenas relacionamento,69
977,80,20,2025-11-04,Pedido realizado,13
978,80,20,2025-12-26,Pedido realizado,33
979,80,20,2026-02-13,Reagendada,81
980,80,20,2026-03-06,Sem pedido,29
981,80,20,2026-04-16,Apenas relacionamento,47
982,80,20,2026-06-10,Cliente ausente,82
983,80,20,2026-07-20,Pedido realizado,63
984,81,12,2024-10-11,Pedido realizado,51
985,81,12,2024-12-02,Pedido realizado,84
986,81,12,2025-01-20,Sem pedido,39
987,81,12,2025-03-10,Cliente ausente,81
988,81,12,2025-04-02,Pedido realizado,43
989,81,12,2025-04-22,Sem pedido,56
990,81,12,2025-05-16,Pedido realizado,72
991,81,12,2025-07-04,Sem pedido,78
992,81,12,2025-08-27,Cliente ausente,71
993,81,12,2025-10-20,Cliente ausente,89
994,81,12,2025-12-02,Cliente ausente,17
995,81,15,2025-12-18,Sem pedido,79
996,81,15,2026-01-19,Cliente ausente,65
997,81,15,2026-03-03,Pedido realizado,50
998,81,15,2026-04-07,Pedido realizado,29
999,81,15,2026-05-01,Pedido realizado,64
1000,81,15,2026-06-22,Pedido realizado,90
1001,81,15,2026-08-31,Sem pedido,67
1002,82,33,2024-10-07,Apenas relacionamento,34
1003,82,33,2024-11-07,Pedido realizado,67
1004,82,33,2025-02-21,Pedido realizado,78
1005,82,33,2025-03-17,Pedido realizado,84
1006,82,33,2025-04-23,Sem pedido,57
1007,82,33,2025-06-05,Apenas relacionamento,42
1008,82,33,2025-07-30,Pedido realizado,60
1009,82,33,2025-08-29,Reagendada,90
1010,82,38,2025-10-07,Sem pedido,51
1011,82,38,2025-12-24,Pedido realizado,74
1012,82,38,2026-02-23,Sem pedido,17
1013,82,38,2026-04-29,Cliente ausente,90
1014,82,38,2026-05-18,Apenas relacionamento,41
1015,82,38,2026-06-29,Cliente ausente,66
1016,82,38,2026-07-24,Apenas relacionamento,30
1017,83,25,2024-10-22,Pedido realizado,35
1018,83,25,2024-11-20,Pedido realizado,42
1019,83,25,2024-12-06,Pedido realizado,63
1020,83,25,2024-12-27,Pedido realizado,48
1021,83,25,2025-03-03,Pedido realizado,17
1022,83,25,2025-03-28,Cliente ausente,86
1023,83,25,2025-04-28,Reagendada,89
1024,83,25,2025-05-29,Pedido realizado,60
1025,83,25,2025-06-27,Pedido realizado,48
1026,83,25,2025-08-15,Pedido realizado,85
1027,83,25,2025-09-22,Apenas relacionamento,21
1028,83,25,2026-02-11,Pedido realizado,26
1029,83,25,2026-03-06,Pedido realizado,64
1030,83,25,2026-07-08,Cliente ausente,69
1031,84,11,2024-10-14,Pedido realizado,45
1032,84,11,2025-01-03,Pedido realizado,74
1033,84,11,2025-02-03,Sem pedido,51
1034,84,11,2025-04-28,Pedido realizado,73
1035,84,11,2025-07-01,Sem pedido,25
1036,84,11,2025-08-06,Sem pedido,54
1037,84,11,2025-09-08,Pedido realizado,71
1038,84,11,2025-10-23,Pedido realizado,15
1039,84,11,2025-12-16,Pedido realizado,80
1040,84,11,2026-01-26,Apenas relacionamento,49
1041,84,11,2026-03-12,Pedido realizado,66
1042,84,11,2026-04-02,Cliente ausente,59
1043,84,11,2026-06-17,Pedido realizado,68
1044,84,11,2026-07-10,Pedido realizado,87
1045,84,11,2026-07-31,Cliente ausente,68
1046,84,11,2026-08-19,Pedido realizado,64
1047,85,15,2024-12-19,Cliente ausente,56
1048,85,15,2025-01-07,Pedido realizado,57
1049,85,15,2025-02-12,Sem pedido,86
1050,85,15,2025-03-28,Apenas relacionamento,48
1051,85,15,2025-05-08,Pedido realizado,31
1052,85,15,2025-06-04,Sem pedido,54
1053,85,15,2025-09-22,Pedido realizado,16
1054,85,15,2025-10-14,Pedido realizado,56
1055,85,15,2025-11-11,Apenas relacionamento,35
1056,85,15,2025-12-12,Sem pedido,51
1057,85,15,2026-01-08,Pedido realizado,72
1058,85,15,2026-02-27,Sem pedido,60
1059,85,15,2026-05-07,Sem pedido,64
1060,85,15,2026-06-18,Cliente ausente,59
1061,86,41,2024-11-26,Sem pedido,59
1062,86,41,2025-01-14,Apenas relacionamento,59
1063,86,41,2025-04-24,Reagendada,39
1064,86,41,2025-06-17,Pedido realizado,70
1065,86,41,2025-07-24,Pedido realizado,29
1066,86,41,2025-10-16,Pedido realizado,35
1067,86,41,2025-11-26,Sem pedido,87
1068,86,41,2026-01-16,Pedido realizado,51
1069,86,41,2026-03-02,Reagendada,88
1070,86,41,2026-07-23,Sem pedido,49
1071,86,41,2026-08-28,Cliente ausente,67
1072,87,18,2024-10-25,Pedido realizado,17
1073,87,18,2024-11-28,Pedido realizado,44
1074,87,18,2025-01-07,Reagendada,51
1075,87,18,2025-03-12,Cliente ausente,35
1076,87,18,2025-04-04,Sem pedido,84
1077,87,18,2025-07-01,Pedido realizado,81
1078,87,18,2025-09-12,Cliente ausente,29
1079,87,18,2025-10-20,Pedido realizado,85
1080,87,18,2025-12-04,Sem pedido,51
1081,87,18,2025-12-30,Pedido realizado,16
1082,87,18,2026-01-19,Cliente ausente,74
1083,87,18,2026-02-24,Pedido realizado,30
1084,87,18,2026-03-31,Sem pedido,73
1085,87,18,2026-05-18,Sem pedido,66
1086,87,18,2026-06-24,Cliente ausente,69
1087,88,35,2024-10-09,Cliente ausente,78
1088,88,35,2024-11-05,Sem pedido,21
1089,88,35,2024-12-12,Apenas relacionamento,82
1090,88,35,2025-02-03,Pedido realizado,33
1091,88,35,2025-04-21,Pedido realizado,16
1092,88,35,2025-05-30,Cliente ausente,54
1093,88,35,2025-08-15,Sem pedido,77
1094,88,35,2025-10-06,Sem pedido,14
1095,88,35,2025-11-18,Cliente ausente,43
1096,88,35,2026-01-01,Pedido realizado,65
1097,88,35,2026-02-24,Sem pedido,57
1098,88,35,2026-03-18,Pedido realizado,38
1099,88,35,2026-07-02,Sem pedido,13
1100,88,35,2026-08-10,Pedido realizado,26
1101,89,14,2024-11-28,Sem pedido,31
1102,89,14,2024-12-27,Cliente ausente,71
1103,89,14,2025-02-14,Cliente ausente,43
1104,89,14,2025-03-31,Pedido realizado,63
1105,89,14,2025-05-15,Pedido realizado,58
1106,89,14,2025-07-03,Pedido realizado,38
1107,89,14,2025-08-22,Sem pedido,49
1108,89,14,2025-10-06,Pedido realizado,64
1109,89,14,2025-11-27,Sem pedido,17
1110,89,14,2026-01-05,Sem pedido,33
1111,89,14,2026-01-22,Pedido realizado,78
1112,89,14,2026-02-10,Pedido realizado,72
1113,89,14,2026-03-16,Apenas relacionamento,53
1114,89,14,2026-04-14,Apenas relacionamento,38
1115,89,14,2026-08-31,Sem pedido,17
1116,90,4,2025-05-12,Apenas relacionamento,70
1117,90,4,2025-06-02,Pedido realizado,82
1118,90,4,2025-07-10,Cliente ausente,88
1119,90,4,2025-10-02,Pedido realizado,72
1120,90,4,2025-11-06,Pedido realizado,61
1121,90,4,2025-12-08,Pedido realizado,76
1122,90,4,2026-01-30,Sem pedido,64
1123,90,4,2026-02-19,Sem pedido,27
1124,90,4,2026-04-07,Pedido realizado,48
1125,90,4,2026-04-28,Pedido realizado,48
