carteira_id,cliente_id,vendedor_id,data_inicio,data_fim
3400,2797,21,2025-01-08,
3401,2798,42,2024-09-01,2026-05-28
3402,2798,19,2026-05-29,
3403,2799,6,2024-09-01,
3404,2800,28,2024-09-01,
3405,2801,17,2024-09-01,
3406,2802,22,2025-04-30,
3407,2803,2,2024-09-01,
3408,2804,39,2024-09-01,
3409,2805,22,2024-09-01,
3410,2806,24,2024-09-01,
3411,2807,7,2024-09-01,
3412,2808,40,2025-04-18,
3413,2809,17,2024-09-01,
3414,2810,36,2024-09-01,
3415,2811,15,2024-09-01,
3416,2812,36,2026-03-08,2026-07-24
3417,2812,29,2026-07-25,
3418,2813,34,2024-09-01,
3419,2814,9,2024-09-01,
3420,2815,16,2024-09-01,
3421,2816,15,2024-09-01,
3422,2817,12,2026-05-16,2026-07-21
3423,2817,42,2026-07-22,
3424,2818,10,2024-09-01,
3425,2819,27,2024-09-01,
3426,2820,32,2024-09-01,
3427,2821,32,2024-09-01,2025-09-30
3428,2821,37,2025-10-01,
3429,2822,36,2024-09-01,
3430,2823,25,2025-04-10,2026-03-30
3431,2823,16,2026-03-31,
3432,2824,39,2024-09-01,
3433,2825,23,2024-09-01,
3434,2826,40,2026-02-22,
3435,2827,39,2024-09-29,
3436,2828,17,2024-09-01,
3437,2829,33,2024-09-08,2025-02-15
3438,2829,39,2025-02-16,
3439,2830,17,2024-09-01,
3440,2831,40,2024-09-01,
3441,2832,5,2024-09-01,
3442,2833,38,2024-09-01,2025-02-18
3443,2833,32,2025-02-19,
3444,2834,5,2026-05-21,
3445,2835,19,2026-02-13,
3446,2836,38,2024-09-01,
3447,2837,21,2024-09-01,2025-07-12
3448,2837,25,2025-07-13,
3449,2838,9,2024-09-01,
3450,2839,28,2024-09-01,
3451,2840,29,2024-09-01,
3452,2841,36,2026-06-07,2026-08-18
3453,2841,15,2026-08-19,
3454,2842,29,2024-09-01,
3455,2843,2,2024-09-01,
3456,2844,21,2024-10-05,
3457,2845,17,2026-03-10,
3458,2846,9,2024-09-01,
3459,2847,5,2025-04-19,
3460,2848,31,2025-12-22,
3461,2849,19,2024-09-01,
3462,2850,22,2024-09-01,
3463,2851,26,2024-09-01,
3464,2852,18,2024-09-01,
3465,2853,14,2024-09-01,
3466,2854,33,2024-10-18,
3467,2855,37,2024-09-01,
3468,2856,39,2026-03-29,2026-07-22
3469,2856,1,2026-07-23,
3470,2857,1,2025-12-25,
3471,2858,27,2024-09-01,
3472,2859,24,2024-09-01,
3473,2860,9,2024-09-01,
3474,2861,27,2024-09-01,
3475,2862,9,2024-12-17,
3476,2863,32,2024-09-01,2024-11-21
3477,2863,22,2024-11-22,
3478,2864,11,2024-09-01,2025-07-31
3479,2864,2,2025-08-01,
3480,2865,37,2024-09-01,
3481,2866,40,2024-09-01,
3482,2867,29,2024-09-01,
3483,2868,1,2024-09-01,
3484,2869,37,2024-09-01,
3485,2870,19,2024-09-01,
3486,2871,39,2024-09-01,2024-11-22
3487,2871,11,2024-11-23,
3488,2872,6,2024-09-01,
3489,2873,17,2025-12-12,
3490,2874,38,2024-09-01,2025-09-15
3491,2874,35,2025-09-16,
3492,2875,7,2024-09-01,
3493,2876,13,2024-12-13,
3494,2877,15,2024-09-01,
3495,2878,38,2024-09-01,
3496,2879,1,2024-09-01,
3497,2880,19,2026-02-13,
3498,2881,34,2024-09-01,2025-12-21
3499,2881,16,2025-12-22,
3500,2882,12,2024-09-01,
3501,2883,4,2024-09-01,2025-01-09
3502,2883,38,2025-01-10,
3503,2884,15,2024-09-01,2026-03-31
3504,2884,42,2026-04-01,
3505,2885,32,2024-09-01,
3506,2886,9,2025-04-05,
3507,2887,28,2024-09-01,
3508,2888,35,2024-09-01,
3509,2889,23,2024-09-01,
3510,2890,12,2024-09-01,
3511,2891,16,2024-09-01,
3512,2892,39,2024-09-01,
3513,2893,38,2024-09-01,
3514,2894,22,2024-09-01,2025-09-06
3515,2894,9,2025-09-07,
3516,2895,7,2024-09-01,
3517,2896,6,2024-09-01,
3518,2897,39,2025-05-04,
3519,2898,8,2025-01-27,
3520,2899,18,2024-09-01,
3521,2900,22,2024-09-01,
3522,2901,11,2024-09-01,
3523,2902,25,2024-09-01,2025-09-12
3524,2902,38,2025-09-13,
3525,2903,19,2024-09-01,
3526,2904,21,2024-09-01,
3527,2905,3,2024-09-01,
3528,2906,14,2024-09-01,
3529,2907,24,2025-09-19,
3530,2908,42,2024-09-01,
3531,2909,42,2026-02-09,
3532,2910,39,2024-09-01,2026-07-11
3533,2910,41,2026-07-12,
3534,2911,22,2025-08-03,
3535,2912,5,2025-11-19,
3536,2913,8,2024-09-01,
3537,2914,6,2026-05-29,2026-08-15
3538,2914,35,2026-08-16,
3539,2915,30,2026-03-20,
3540,2916,11,2024-09-01,
3541,2917,2,2024-09-01,
3542,2918,40,2024-09-01,
3543,2919,29,2025-06-19,2026-04-26
3544,2919,13,2026-04-27,
3545,2920,38,2024-09-01,2025-11-19
3546,2920,25,2025-11-20,
3547,2921,28,2024-09-01,
3548,2922,24,2024-09-01,
3549,2923,40,2025-08-05,
3550,2924,42,2024-10-19,
3551,2925,31,2024-09-01,
3552,2926,13,2024-09-01,
3553,2927,32,2024-09-01,
3554,2928,7,2024-09-01,
3555,2929,12,2024-09-01,
3556,2930,41,2024-09-01,
3557,2931,18,2024-09-01,
3558,2932,32,2024-09-01,2025-10-24
3559,2932,7,2025-10-25,
3560,2933,19,2024-09-01,
3561,2934,32,2024-09-01,
3562,2935,20,2024-09-01,2025-04-04
3563,2935,35,2025-04-05,
3564,2936,26,2026-01-05,
3565,2937,7,2024-11-22,
3566,2938,2,2026-04-28,
3567,2939,16,2024-09-01,
3568,2940,38,2025-03-14,
3569,2941,34,2024-12-30,
3570,2942,18,2024-09-01,
3571,2943,31,2024-09-01,
3572,2944,9,2025-03-24,
3573,2945,24,2024-09-01,
3574,2946,27,2024-09-01,2026-05-06
3575,2946,41,2026-05-07,
3576,2947,11,2024-09-01,
3577,2948,20,2024-09-01,2026-04-15
3578,2948,10,2026-04-16,
3579,2949,36,2024-09-01,
3580,2950,29,2024-09-01,
3581,2951,9,2024-09-01,
3582,2952,19,2024-09-01,
3583,2953,3,2024-09-01,
3584,2954,32,2024-11-16,
3585,2955,3,2025-12-02,
3586,2956,29,2026-06-29,2026-09-05
3587,2956,37,2026-09-06,
3588,2957,6,2024-09-01,
3589,2958,2,2024-09-01,
3590,2959,13,2024-09-01,
3591,2960,10,2024-09-01,
3592,2961,24,2024-09-01,
3593,2962,32,2025-01-09,
3594,2963,13,2024-09-01,
3595,2964,10,2024-09-01,
3596,2965,23,2024-09-01,2024-12-08
3597,2965,39,2024-12-09,
3598,2966,18,2024-09-01,
3599,2967,25,2024-09-01,
3600,2968,28,2025-06-03,
3601,2969,32,2024-09-01,
3602,2970,23,2024-09-01,
3603,2971,12,2024-09-01,2025-06-04
3604,2971,28,2025-06-05,
3605,2972,1,2024-09-01,
3606,2973,38,2024-09-01,
3607,2974,20,2024-09-01,
3608,2975,38,2024-09-01,
3609,2976,38,2026-06-15,
3610,2977,15,2024-09-01,2025-02-13
3611,2977,22,2025-02-14,
3612,2978,9,2024-09-01,
3613,2979,38,2024-09-01,
3614,2980,26,2024-09-01,2026-02-04
3615,2980,41,2026-02-05,
3616,2981,3,2024-09-01,
3617,2982,34,2024-09-01,
3618,2983,18,2024-09-01,
3619,2984,8,2024-09-01,
3620,2985,9,2024-09-01,
3621,2986,39,2024-09-01,
3622,2987,41,2024-09-01,
3623,2988,38,2025-10-02,
3624,2989,12,2024-09-01,
3625,2990,20,2024-09-01,
3626,2991,20,2024-09-01,
3627,2992,14,2024-09-01,2025-05-19
3628,2992,20,2025-05-20,
3629,2993,22,2024-09-01,
3630,2994,19,2024-09-01,
3631,2995,38,2024-09-01,
3632,2996,18,2024-09-01,2026-04-01
3633,2996,37,2026-04-02,
3634,2997,19,2024-09-01,
3635,2998,28,2024-09-01,
3636,2999,27,2024-09-01,
3637,3000,32,2024-09-01,
